"ID","Timestamp","Variable","Value","Ver.Nº","Date of the last version","Outlier flag","AI","AO"
122562262,"2018-01-23 11:00:00","D","0.040",1,"2018-07-11 13:27:04",,"60.00","0.00"
122562268,"2018-01-23 12:00:00","D","0.040",1,"2018-07-11 13:27:04",,"60.00","0.00"
122562274,"2018-01-23 13:00:00","D","0.040",2,"2020-03-20 13:37:29",,"60.00","0.00"
122562280,"2018-01-23 14:00:00","D","0.040",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562286,"2018-01-23 15:00:00","D","0.030",1,"2018-07-11 13:27:05",,"60.00","0.00"
122562292,"2018-01-23 16:00:00","D","0.030",1,"2018-07-11 13:27:05",,"60.00","0.00"
122562298,"2018-01-23 17:00:00","D","0.030",1,"2018-07-11 13:27:06",,"60.00","0.00"
122562304,"2018-01-23 18:00:00","D","0.030",1,"2018-07-11 13:27:06",,"60.00","0.00"
122562310,"2018-01-23 19:00:00","D","0.030",1,"2018-07-11 13:27:06",,"60.00","0.00"
122562316,"2018-01-23 20:00:00","D","0.030",1,"2018-07-11 13:27:06",,"60.00","0.00"
122562322,"2018-01-23 21:00:00","D","0.030",1,"2018-07-11 13:27:06",,"60.00","0.00"
122562328,"2018-01-23 22:00:00","D","0.030",1,"2018-07-11 13:27:07",,"60.00","0.00"
122562334,"2018-01-23 23:00:00","D","0.030",1,"2018-07-11 13:27:07",,"60.00","0.00"
122562340,"2018-01-24 00:00:00","D","0.030",1,"2018-07-11 13:27:07",,"60.00","0.00"
122562346,"2018-01-24 01:00:00","D","0.030",1,"2018-07-11 13:27:08",,"60.00","0.00"
122562352,"2018-01-24 02:00:00","D","0.030",1,"2018-07-11 13:27:08",,"60.00","0.00"
122562358,"2018-01-24 03:00:00","D","0.030",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562364,"2018-01-24 04:00:00","D","0.030",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562370,"2018-01-24 05:00:00","D","0.660",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562376,"2018-01-24 06:00:00","D","0.800",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562382,"2018-01-24 07:00:00","D","0.300",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562388,"2018-01-24 08:00:00","D","0.890",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562394,"2018-01-24 09:00:00","D","0.310",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562400,"2018-01-24 10:00:00","D","0.120",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562406,"2018-01-24 11:00:00","D","0.100",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562412,"2018-01-24 12:00:00","D","0.080",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562418,"2018-01-24 13:00:00","D","0.070",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562424,"2018-01-24 14:00:00","D","0.060",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562430,"2018-01-24 15:00:00","D","0.050",1,"2018-07-11 13:27:11",,"60.00","0.00"
122562436,"2018-01-24 16:00:00","D","0.050",1,"2018-07-11 13:27:11",,"60.00","0.00"
122562442,"2018-01-24 17:00:00","D","0.050",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562448,"2018-01-24 18:00:00","D","0.050",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562454,"2018-01-24 19:00:00","D","0.060",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562460,"2018-01-24 20:00:00","D","0.310",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562466,"2018-01-24 21:00:00","D","0.480",2,"2020-03-20 13:37:30",,"60.00","0.00"
122562472,"2018-01-24 22:00:00","D","0.210",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562478,"2018-01-24 23:00:00","D","0.360",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562484,"2018-01-25 00:00:00","D","0.460",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562490,"2018-01-25 01:00:00","D","0.420",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562496,"2018-01-25 02:00:00","D","0.340",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562502,"2018-01-25 03:00:00","D","1.870",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562508,"2018-01-25 04:00:00","D","1.390",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562514,"2018-01-25 05:00:00","D","0.820",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562520,"2018-01-25 06:00:00","D","0.670",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562526,"2018-01-25 07:00:00","D","0.750",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562532,"2018-01-25 08:00:00","D","0.880",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562538,"2018-01-25 09:00:00","D","1.010",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562544,"2018-01-25 10:00:00","D","1.020",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562550,"2018-01-25 11:00:00","D","0.960",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562556,"2018-01-25 12:00:00","D","0.900",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562562,"2018-01-25 13:00:00","D","0.840",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562568,"2018-01-25 14:00:00","D","0.770",2,"2020-03-20 13:37:31",,"60.00","0.00"
122562574,"2018-01-25 15:00:00","D","0.700",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562580,"2018-01-25 16:00:00","D","0.690",1,"2018-07-11 13:27:17",,"60.00","0.00"
122562586,"2018-01-25 17:00:00","D","0.690",1,"2018-07-11 13:27:17",,"60.00","0.00"
122562592,"2018-01-25 18:00:00","D","0.690",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562598,"2018-01-25 19:00:00","D","0.690",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562604,"2018-01-25 20:00:00","D","0.680",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562610,"2018-01-25 21:00:00","D","0.660",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562616,"2018-01-25 22:00:00","D","0.620",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562622,"2018-01-25 23:00:00","D","0.560",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562628,"2018-01-26 00:00:00","D","0.530",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562634,"2018-01-26 01:00:00","D","0.510",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562640,"2018-01-26 02:00:00","D","0.500",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562646,"2018-01-26 03:00:00","D","0.480",1,"2018-07-11 13:27:21",,"60.00","0.00"
122562652,"2018-01-26 04:00:00","D","0.480",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562658,"2018-01-26 05:00:00","D","0.480",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562664,"2018-01-26 06:00:00","D","0.540",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562670,"2018-01-26 07:00:00","D","0.600",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562676,"2018-01-26 08:00:00","D","0.590",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562682,"2018-01-26 09:00:00","D","0.540",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562688,"2018-01-26 10:00:00","D","0.470",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562694,"2018-01-26 11:00:00","D","0.420",2,"2020-03-20 13:37:32",,"60.00","0.00"
122562700,"2018-01-26 12:00:00","D","0.380",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562706,"2018-01-26 13:00:00","D","0.340",1,"2018-07-11 13:27:23",,"60.00","0.00"
122562712,"2018-01-26 14:00:00","D","0.340",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562718,"2018-01-26 15:00:00","D","0.340",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562724,"2018-01-26 16:00:00","D","0.420",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562730,"2018-01-26 17:00:00","D","0.950",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562736,"2018-01-26 18:00:00","D","3.160",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562742,"2018-01-26 19:00:00","D","4.350",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562748,"2018-01-26 20:00:00","D","3.580",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562754,"2018-01-26 21:00:00","D","7.560",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562760,"2018-01-26 22:00:00","D","22.070",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562766,"2018-01-26 23:00:00","D","41.110",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562772,"2018-01-27 00:00:00","D","47.810",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562778,"2018-01-27 01:00:00","D","47.300",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562784,"2018-01-27 02:00:00","D","45.460",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562790,"2018-01-27 03:00:00","D","39.690",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562796,"2018-01-27 04:00:00","D","29.720",2,"2020-03-20 13:37:33",,"60.00","0.00"
122562802,"2018-01-27 05:00:00","D","21.430",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562808,"2018-01-27 06:00:00","D","15.670",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562814,"2018-01-27 07:00:00","D","11.370",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562820,"2018-01-27 08:00:00","D","8.310",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562826,"2018-01-27 09:00:00","D","6.230",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562832,"2018-01-27 10:00:00","D","4.900",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562838,"2018-01-27 11:00:00","D","4.070",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562844,"2018-01-27 12:00:00","D","3.920",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562850,"2018-01-27 13:00:00","D","3.420",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562856,"2018-01-27 14:00:00","D","3.010",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562862,"2018-01-27 15:00:00","D","3.060",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562868,"2018-01-27 16:00:00","D","3.130",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562874,"2018-01-27 17:00:00","D","3.380",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562880,"2018-01-27 18:00:00","D","3.480",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562886,"2018-01-27 19:00:00","D","3.110",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562892,"2018-01-27 20:00:00","D","2.640",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562898,"2018-01-27 21:00:00","D","2.430",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562904,"2018-01-27 22:00:00","D","2.370",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562910,"2018-01-27 23:00:00","D","2.460",2,"2020-03-20 13:37:34",,"60.00","0.00"
122562916,"2018-01-28 00:00:00","D","2.310",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562922,"2018-01-28 01:00:00","D","2.140",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562928,"2018-01-28 02:00:00","D","2.000",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562934,"2018-01-28 03:00:00","D","1.970",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562940,"2018-01-28 04:00:00","D","1.940",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562946,"2018-01-28 05:00:00","D","1.920",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562952,"2018-01-28 06:00:00","D","1.880",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562958,"2018-01-28 07:00:00","D","1.780",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562964,"2018-01-28 08:00:00","D","1.680",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562970,"2018-01-28 09:00:00","D","1.470",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562976,"2018-01-28 10:00:00","D","1.350",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562982,"2018-01-28 11:00:00","D","1.200",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562988,"2018-01-28 12:00:00","D","1.040",2,"2020-03-20 13:37:35",,"60.00","0.00"
122562994,"2018-01-28 13:00:00","D","0.880",2,"2020-03-20 13:37:35",,"60.00","0.00"
122563000,"2018-01-28 14:00:00","D","0.800",2,"2020-03-20 13:37:35",,"60.00","0.00"
122563006,"2018-01-28 15:00:00","D","0.710",2,"2020-03-20 13:37:35",,"60.00","0.00"
122563012,"2018-01-28 16:00:00","D","0.630",2,"2020-03-20 13:37:35",,"60.00","0.00"
122563018,"2018-01-28 17:00:00","D","0.610",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563024,"2018-01-28 18:00:00","D","0.600",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563030,"2018-01-28 19:00:00","D","0.590",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563036,"2018-01-28 20:00:00","D","0.580",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563042,"2018-01-28 21:00:00","D","0.570",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563048,"2018-01-28 22:00:00","D","0.560",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563054,"2018-01-28 23:00:00","D","0.530",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563060,"2018-01-29 00:00:00","D","0.480",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563066,"2018-01-29 01:00:00","D","0.430",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563072,"2018-01-29 02:00:00","D","0.380",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563078,"2018-01-29 03:00:00","D","0.330",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563084,"2018-01-29 04:00:00","D","0.300",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563090,"2018-01-29 05:00:00","D","0.270",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563096,"2018-01-29 06:00:00","D","0.290",2,"2020-03-20 13:37:36",,"60.00","0.00"
122563102,"2018-01-29 07:00:00","D","0.700",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563108,"2018-01-29 08:00:00","D","1.040",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563114,"2018-01-29 09:00:00","D","0.840",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563120,"2018-01-29 10:00:00","D","0.680",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563126,"2018-01-29 11:00:00","D","0.540",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563132,"2018-01-29 12:00:00","D","0.500",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563138,"2018-01-29 13:00:00","D","0.460",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563144,"2018-01-29 14:00:00","D","0.420",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563150,"2018-01-29 15:00:00","D","0.410",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563156,"2018-01-29 16:00:00","D","0.450",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563162,"2018-01-29 17:00:00","D","0.500",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563168,"2018-01-29 18:00:00","D","0.520",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563174,"2018-01-29 19:00:00","D","0.480",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563180,"2018-01-29 20:00:00","D","0.470",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563186,"2018-01-29 21:00:00","D","0.410",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563192,"2018-01-29 22:00:00","D","0.350",2,"2020-03-20 13:37:37",,"60.00","0.00"
122563198,"2018-01-29 23:00:00","D","0.340",1,"2018-07-11 13:27:50",,"60.00","0.00"
122563204,"2018-01-30 00:00:00","D","0.340",1,"2018-07-11 13:27:50",,"60.00","0.00"
122563210,"2018-01-30 01:00:00","D","0.340",1,"2018-07-11 13:27:51",,"60.00","0.00"
122563216,"2018-01-30 02:00:00","D","0.340",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563222,"2018-01-30 03:00:00","D","0.340",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563228,"2018-01-30 04:00:00","D","0.320",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563234,"2018-01-30 05:00:00","D","0.280",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563240,"2018-01-30 06:00:00","D","0.270",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563246,"2018-01-30 07:00:00","D","0.250",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563252,"2018-01-30 08:00:00","D","0.230",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563258,"2018-01-30 09:00:00","D","0.200",1,"2018-07-11 13:27:53",,"60.00","0.00"
122563264,"2018-01-30 10:00:00","D","0.200",1,"2018-07-11 13:27:53",,"60.00","0.00"
122563270,"2018-01-30 11:00:00","D","0.200",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563276,"2018-01-30 12:00:00","D","0.200",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563282,"2018-01-30 13:00:00","D","0.190",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563288,"2018-01-30 14:00:00","D","0.180",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563294,"2018-01-30 15:00:00","D","0.180",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563300,"2018-01-30 16:00:00","D","0.170",1,"2018-07-11 13:27:54",,"60.00","0.00"
122563306,"2018-01-30 17:00:00","D","0.170",2,"2020-03-20 13:37:38",,"60.00","0.00"
122563312,"2018-01-30 18:00:00","D","0.170",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563318,"2018-01-30 19:00:00","D","0.160",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563324,"2018-01-30 20:00:00","D","0.160",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563330,"2018-01-30 21:00:00","D","0.150",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563336,"2018-01-30 22:00:00","D","0.140",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563342,"2018-01-30 23:00:00","D","0.130",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563348,"2018-01-31 00:00:00","D","0.120",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563354,"2018-01-31 01:00:00","D","0.110",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563360,"2018-01-31 02:00:00","D","0.100",1,"2018-07-11 13:27:57",,"60.00","0.00"
122563366,"2018-01-31 03:00:00","D","0.100",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563372,"2018-01-31 04:00:00","D","0.100",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563378,"2018-01-31 05:00:00","D","0.090",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563384,"2018-01-31 06:00:00","D","0.070",1,"2018-07-11 13:27:57",,"60.00","0.00"
122563390,"2018-01-31 07:00:00","D","0.070",1,"2018-07-11 13:27:57",,"60.00","0.00"
122563396,"2018-01-31 08:00:00","D","0.070",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563402,"2018-01-31 09:00:00","D","0.070",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563408,"2018-01-31 10:00:00","D","0.080",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563414,"2018-01-31 11:00:00","D","0.080",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563420,"2018-01-31 12:00:00","D","0.090",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563426,"2018-01-31 13:00:00","D","0.100",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563432,"2018-01-31 14:00:00","D","0.120",2,"2020-03-20 13:37:39",,"60.00","0.00"
122563438,"2018-01-31 15:00:00","D","0.130",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563444,"2018-01-31 16:00:00","D","0.140",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563450,"2018-01-31 17:00:00","D","0.120",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563456,"2018-01-31 18:00:00","D","0.110",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563462,"2018-01-31 19:00:00","D","0.140",1,"2018-07-11 13:28:01",,"60.00","0.00"
122563468,"2018-01-31 20:00:00","D","0.130",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563474,"2018-01-31 21:00:00","D","0.140",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563480,"2018-01-31 22:00:00","D","0.160",1,"2018-07-11 13:28:02",,"60.00","0.00"
122563486,"2018-01-31 23:00:00","D","0.180",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563492,"2018-02-01 00:00:00","D","0.160",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563498,"2018-02-01 01:00:00","D","0.150",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563504,"2018-02-01 02:00:00","D","0.130",1,"2018-07-11 13:28:02",,"60.00","0.00"
122563510,"2018-02-01 03:00:00","D","0.130",1,"2018-07-11 13:28:02",,"60.00","0.00"
122563516,"2018-02-01 04:00:00","D","0.130",1,"2018-07-11 13:28:03",,"60.00","0.00"
122563522,"2018-02-01 05:00:00","D","0.130",1,"2018-07-11 13:28:03",,"60.00","0.00"
122563528,"2018-02-01 06:00:00","D","0.130",1,"2018-07-11 13:28:04",,"60.00","0.00"
122563534,"2018-02-01 07:00:00","D","0.130",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563540,"2018-02-01 08:00:00","D","0.130",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563546,"2018-02-01 09:00:00","D","0.120",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563552,"2018-02-01 10:00:00","D","0.110",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563558,"2018-02-01 11:00:00","D","0.100",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563564,"2018-02-01 12:00:00","D","0.080",2,"2020-03-20 13:37:40",,"60.00","0.00"
122563570,"2018-02-01 13:00:00","D","0.070",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563576,"2018-02-01 14:00:00","D","0.050",1,"2018-07-11 13:28:08",,"60.00","0.00"
122563582,"2018-02-01 15:00:00","D","0.050",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563588,"2018-02-01 16:00:00","D","0.050",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563594,"2018-02-01 17:00:00","D","0.040",1,"2018-07-11 13:28:12",,"60.00","0.00"
122563600,"2018-02-01 18:00:00","D","0.040",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563606,"2018-02-01 19:00:00","D","0.040",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563612,"2018-02-01 20:00:00","D","0.030",1,"2018-07-11 13:28:14",,"60.00","0.00"
122563618,"2018-02-01 21:00:00","D","0.030",1,"2018-07-11 13:28:15",,"60.00","0.00"
122563624,"2018-02-01 22:00:00","D","0.030",1,"2018-07-11 13:28:15",,"60.00","0.00"
122563630,"2018-02-01 23:00:00","D","0.030",1,"2018-07-11 13:28:16",,"60.00","0.00"
122563636,"2018-02-02 00:00:00","D","0.030",1,"2018-07-11 13:28:16",,"60.00","0.00"
122563642,"2018-02-02 01:00:00","D","0.030",1,"2018-07-11 13:28:17",,"60.00","0.00"
122563648,"2018-02-02 02:00:00","D","0.030",1,"2018-07-11 13:28:18",,"60.00","0.00"
122563654,"2018-02-02 03:00:00","D","0.030",1,"2018-07-11 13:28:20",,"60.00","0.00"
122563660,"2018-02-02 04:00:00","D","0.030",1,"2018-07-11 13:28:21",,"60.00","0.00"
122563666,"2018-02-02 05:00:00","D","0.030",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563672,"2018-02-02 06:00:00","D","0.030",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563678,"2018-02-02 07:00:00","D","0.020",1,"2018-07-11 13:28:23",,"60.00","0.00"
122563684,"2018-02-02 08:00:00","D","0.020",1,"2018-07-11 13:28:23",,"60.00","0.00"
122563690,"2018-02-02 09:00:00","D","0.020",1,"2018-07-11 13:28:24",,"60.00","0.00"
122563696,"2018-02-02 10:00:00","D","0.020",1,"2018-07-11 13:28:24",,"60.00","0.00"
122563702,"2018-02-02 11:00:00","D","0.020",1,"2018-07-11 13:28:25",,"60.00","0.00"
122563708,"2018-02-02 12:00:00","D","0.020",1,"2018-07-11 13:28:25",,"60.00","0.00"
122563714,"2018-02-02 13:00:00","D","0.020",1,"2018-07-11 13:28:26",,"60.00","0.00"
122563720,"2018-02-02 14:00:00","D","0.020",1,"2018-07-11 13:28:26",,"60.00","0.00"
122563726,"2018-02-02 15:00:00","D","0.020",1,"2018-07-11 13:28:26",,"60.00","0.00"
122563732,"2018-02-02 16:00:00","D","0.020",1,"2018-07-11 13:28:27",,"60.00","0.00"
122563738,"2018-02-02 17:00:00","D","0.020",1,"2018-07-11 13:28:28",,"60.00","0.00"
122563744,"2018-02-02 18:00:00","D","0.020",1,"2018-07-11 13:28:28",,"60.00","0.00"
122563750,"2018-02-02 19:00:00","D","0.020",1,"2018-07-11 13:28:28",,"60.00","0.00"
122563756,"2018-02-02 20:00:00","D","0.020",1,"2018-07-11 13:28:29",,"60.00","0.00"
122563762,"2018-02-02 21:00:00","D","0.020",1,"2018-07-11 13:28:29",,"60.00","0.00"
122563768,"2018-02-02 22:00:00","D","0.020",1,"2018-07-11 13:28:29",,"60.00","0.00"
122563774,"2018-02-02 23:00:00","D","0.020",1,"2018-07-11 13:28:29",,"60.00","0.00"
122563780,"2018-02-03 00:00:00","D","0.020",1,"2018-07-11 13:28:30",,"60.00","0.00"
122563786,"2018-02-03 01:00:00","D","0.020",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563792,"2018-02-03 02:00:00","D","0.020",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563798,"2018-02-03 03:00:00","D","0.010",1,"2018-07-11 13:28:30",,"60.00","0.00"
122563804,"2018-02-03 04:00:00","D","0.010",1,"2018-07-11 13:28:30",,"60.00","0.00"
122563810,"2018-02-03 05:00:00","D","0.010",1,"2018-07-11 13:28:31",,"60.00","0.00"
122563816,"2018-02-03 06:00:00","D","0.010",1,"2018-07-11 13:28:31",,"60.00","0.00"
122563822,"2018-02-03 07:00:00","D","0.010",1,"2018-07-11 13:28:31",,"60.00","0.00"
122563828,"2018-02-03 08:00:00","D","0.010",1,"2018-07-11 13:28:31",,"60.00","0.00"
122563834,"2018-02-03 09:00:00","D","0.010",1,"2018-07-11 13:28:31",,"60.00","0.00"
122563840,"2018-02-03 10:00:00","D","0.010",1,"2018-07-11 13:28:32",,"60.00","0.00"
122563846,"2018-02-03 11:00:00","D","0.010",1,"2018-07-11 13:28:32",,"60.00","0.00"
122563852,"2018-02-03 12:00:00","D","0.010",1,"2018-07-11 13:28:32",,"60.00","0.00"
122563858,"2018-02-03 13:00:00","D","0.010",1,"2018-07-11 13:28:32",,"60.00","0.00"
122563864,"2018-02-03 14:00:00","D","0.010",1,"2018-07-11 13:28:33",,"60.00","0.00"
122563870,"2018-02-03 15:00:00","D","0.010",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563876,"2018-02-03 16:00:00","D","0.010",2,"2020-03-20 13:37:41",,"60.00","0.00"
122563882,"2018-02-03 17:00:00","D","0.000",1,"2018-07-11 13:28:33",,"60.00","0.00"
122563888,"2018-02-03 18:00:00","D","0.000",1,"2018-07-11 13:28:34",,"60.00","0.00"
122563894,"2018-02-03 19:00:00","D","0.000",1,"2018-07-11 13:28:34",,"60.00","0.00"
