"UTC0 datetime","Variable","Value","Max Value","Min Value","%Coverage","Updated at"
"2020-01-16 00:00:00","D","4.115","4.132","4.093","6.000","2021-06-01 22:00:17"
"2020-01-16 06:00:00","W","0.554","0.554","0.553","6.000","2021-06-01 22:00:47"
"2020-01-16 06:00:00","D","4.114","4.123","4.100","6.000","2021-06-01 22:00:17"
"2020-01-16 12:00:00","W","0.553","0.554","0.553","6.000","2021-06-01 22:00:47"
"2020-01-16 12:00:00","D","4.120","4.166","4.102","6.000","2021-06-01 22:00:17"
"2020-01-16 18:00:00","W","0.558","0.580","0.552","6.000","2021-06-01 22:00:47"
"2020-01-16 18:00:00","D","4.179","4.473","4.091","6.000","2021-06-01 22:00:17"
"2020-01-17 00:00:00","W","0.553","0.584","0.521","6.000","2021-06-01 22:00:47"
"2020-01-17 00:00:00","D","4.107","4.543","3.702","6.000","2021-06-01 22:00:17"
"2020-01-17 06:00:00","W","0.553","0.554","0.552","6.000","2021-06-01 22:00:47"
"2020-01-17 06:00:00","D","4.103","4.120","4.092","6.000","2021-06-01 22:00:17"
"2020-01-17 12:00:00","W","0.554","0.554","0.553","6.000","2021-06-01 22:00:47"
"2020-01-17 12:00:00","D","4.115","4.125","4.098","6.000","2021-06-01 22:00:17"
"2020-01-17 18:00:00","W","0.552","0.553","0.550","6.000","2021-06-01 22:00:47"
"2020-01-17 18:00:00","D","4.093","4.103","4.072","6.000","2021-06-01 22:00:17"
"2020-01-18 00:00:00","W","0.551","0.552","0.551","6.000","2021-06-01 22:00:47"
"2020-01-18 00:00:00","D","4.082","4.092","4.078","6.000","2021-06-01 22:00:17"
"2020-01-18 06:00:00","W","0.551","0.552","0.550","6.000","2021-06-01 22:00:47"
"2020-01-18 06:00:00","D","4.079","4.089","4.071","6.000","2021-06-01 22:00:17"
"2020-01-18 12:00:00","W","0.552","0.554","0.551","6.000","2021-06-01 22:00:47"
"2020-01-18 12:00:00","D","4.097","4.118","4.081","6.000","2021-06-01 22:00:17"
"2020-01-18 18:00:00","W","0.552","0.553","0.551","6.000","2021-06-01 22:00:47"
"2020-01-18 18:00:00","D","4.085","4.101","4.074","6.000","2021-06-01 22:00:17"
"2020-01-19 00:00:00","W","0.551","0.552","0.550","6.000","2021-06-01 22:00:47"
"2020-01-19 00:00:00","D","4.077","4.086","4.066","6.000","2021-06-01 22:00:17"
"2020-01-19 06:00:00","W","0.552","0.552","0.551","6.000","2021-06-01 22:00:47"
"2020-01-19 06:00:00","D","4.087","4.097","4.078","6.000","2021-06-01 22:00:17"
"2020-01-19 12:00:00","W","0.555","0.561","0.552","6.000","2021-06-01 22:00:47"
"2020-01-19 12:00:00","D","4.136","4.208","4.097","6.000","2021-06-01 22:00:17"
"2020-01-19 18:00:00","W","0.565","0.568","0.563","6.000","2021-06-01 22:00:47"
"2020-01-19 18:00:00","D","4.282","4.311","4.248","3.000","2021-06-01 22:00:17"
"2020-01-20 00:00:00","W","0.564","0.566","0.563","6.000","2021-06-01 22:00:47"
"2020-01-20 06:00:00","W","0.561","0.563","0.559","6.000","2021-06-01 22:00:47"
"2020-01-20 12:00:00","W","0.559","0.562","0.557","6.000","2021-06-01 22:00:47"
"2020-01-20 12:00:00","D","4.178","4.223","4.152","6.000","2021-06-01 22:00:47"
"2020-01-20 18:00:00","W","0.558","0.558","0.557","6.000","2021-06-01 22:00:47"
"2020-01-20 18:00:00","D","4.167","4.173","4.159","6.000","2021-06-01 22:00:47"
"2020-01-21 00:00:00","W","0.558","0.559","0.557","6.000","2021-06-01 22:00:47"
"2020-01-21 00:00:00","D","4.171","4.181","4.156","6.000","2021-06-01 22:00:47"
"2020-01-21 06:00:00","W","0.563","0.565","0.559","6.000","2021-06-01 22:00:47"
"2020-01-21 06:00:00","D","4.230","4.268","4.179","6.000","2021-06-01 22:00:47"
"2020-01-21 12:00:00","W","0.584","0.600","0.569","6.000","2021-06-01 22:00:47"
"2020-01-21 12:00:00","D","4.528","4.763","4.318","6.000","2021-06-01 22:00:47"
"2020-01-21 18:00:00","W","0.885","1.168","0.616","6.000","2021-06-01 22:00:47"
"2020-01-21 18:00:00","D","13.660","24.003","4.996","6.000","2021-06-01 22:00:47"
"2020-01-22 00:00:00","W","1.052","1.163","0.945","6.000","2021-06-01 22:00:47"
"2020-01-22 00:00:00","D","18.379","23.739","13.590","6.000","2021-06-01 22:00:47"
"2020-01-22 06:00:00","W","0.873","0.913","0.845","6.000","2021-06-01 22:00:47"
"2020-01-22 06:00:00","D","11.033","12.415","10.130","6.000","2021-06-01 22:00:47"
"2020-01-22 12:00:00","W","0.818","0.847","0.779","6.000","2021-06-01 22:00:47"
"2020-01-22 12:00:00","D","9.357","10.205","8.243","6.000","2021-06-01 22:00:47"
"2020-01-22 18:00:00","W","0.753","0.768","0.737","6.000","2021-06-01 22:00:47"
"2020-01-22 18:00:00","D","7.600","7.965","7.230","6.000","2021-06-01 22:00:47"
"2020-01-23 00:00:00","W","0.744","0.758","0.736","6.000","2021-06-01 22:00:47"
"2020-01-23 00:00:00","D","7.392","7.731","7.210","6.000","2021-06-01 22:00:47"
"2020-01-23 06:00:00","W","0.779","0.796","0.761","6.000","2021-06-01 22:00:47"
"2020-01-23 06:00:00","D","8.264","8.716","7.798","6.000","2021-06-01 22:00:47"
"2020-01-23 12:00:00","W","0.769","0.790","0.750","6.000","2021-06-01 22:00:47"
"2020-01-23 12:00:00","D","8.001","8.538","7.523","6.000","2021-06-01 22:00:47"
"2020-01-23 18:00:00","W","0.724","0.741","0.710","6.000","2021-06-01 22:00:48"
"2020-01-23 18:00:00","D","6.939","7.318","6.649","6.000","2021-06-01 22:00:47"
"2020-01-24 00:00:00","W","0.704","0.707","0.703","6.000","2021-06-01 22:00:47"
"2020-01-24 00:00:00","D","6.527","6.575","6.499","6.000","2021-06-01 22:00:47"
"2020-01-24 06:00:00","W","0.703","0.707","0.696","6.000","2021-06-01 22:00:48"
"2020-01-24 06:00:00","D","6.495","6.578","6.369","6.000","2021-06-01 22:00:47"
"2020-01-24 12:00:00","W","0.689","0.694","0.684","6.000","2021-06-01 22:00:48"
"2020-01-24 12:00:00","D","6.225","6.323","6.134","6.000","2021-06-01 22:00:47"
"2020-01-24 18:00:00","W","0.682","0.683","0.679","6.000","2021-06-01 22:00:48"
"2020-01-24 18:00:00","D","6.085","6.115","6.042","6.000","2021-06-01 22:00:47"
"2020-01-25 00:00:00","W","0.684","0.686","0.682","6.000","2021-06-01 22:00:48"
"2020-01-25 00:00:00","D","6.126","6.175","6.092","6.000","2021-06-01 22:00:47"
"2020-01-25 06:00:00","W","0.689","0.689","0.688","6.000","2021-06-01 22:00:48"
"2020-01-25 06:00:00","D","6.225","6.233","6.213","6.000","2021-06-01 22:00:47"
"2020-01-25 12:00:00","W","0.686","0.688","0.684","6.000","2021-06-01 22:00:48"
"2020-01-25 12:00:00","D","6.173","6.214","6.130","6.000","2021-06-01 22:00:47"
"2020-01-25 18:00:00","W","0.691","0.693","0.687","6.000","2021-06-01 22:00:48"
"2020-01-25 18:00:00","D","6.262","6.300","6.192","6.000","2021-06-01 22:00:47"
"2020-01-26 00:00:00","W","0.729","0.766","0.699","6.000","2021-06-01 22:00:48"
"2020-01-26 00:00:00","D","7.065","7.932","6.429","6.000","2021-06-01 22:00:47"
"2020-01-26 06:00:00","W","0.790","0.799","0.781","6.000","2021-06-01 22:00:48"
"2020-01-26 06:00:00","D","8.545","8.794","8.315","6.000","2021-06-01 22:00:47"
"2020-01-26 12:00:00","W","0.803","0.814","0.797","6.000","2021-06-01 22:00:48"
"2020-01-26 12:00:00","D","8.904","9.201","8.745","6.000","2021-06-01 22:00:47"
"2020-01-26 18:00:00","W","0.828","0.831","0.823","6.000","2021-06-01 22:00:48"
"2020-01-26 18:00:00","D","9.603","9.703","9.461","6.000","2021-06-01 22:00:47"
"2020-01-27 00:00:00","W","0.820","0.826","0.816","6.000","2021-06-01 22:00:48"
"2020-01-27 00:00:00","D","9.373","9.557","9.268","6.000","2021-06-01 22:00:47"
"2020-01-27 06:00:00","W","0.825","0.831","0.816","6.000","2021-06-01 22:00:48"
"2020-01-27 06:00:00","D","9.531","9.715","9.253","6.000","2021-06-01 22:00:47"
"2020-01-27 12:00:00","W","0.816","0.820","0.812","6.000","2021-06-01 22:00:48"
"2020-01-27 12:00:00","D","9.266","9.388","9.143","6.000","2021-06-01 22:00:47"
"2020-01-27 18:00:00","W","0.805","0.817","0.793","6.000","2021-06-01 22:00:48"
"2020-01-27 18:00:00","D","8.960","9.291","8.625","6.000","2021-06-01 22:00:47"
"2020-01-28 00:00:00","W","0.778","0.789","0.771","6.000","2021-06-01 22:00:48"
"2020-01-28 00:00:00","D","8.234","8.508","8.041","6.000","2021-06-01 22:00:47"
"2020-01-28 06:00:00","W","0.767","0.771","0.764","6.000","2021-06-01 22:00:48"
"2020-01-28 06:00:00","D","7.951","8.041","7.883","6.000","2021-06-01 22:00:47"
"2020-01-28 12:00:00","W","0.765","0.770","0.763","6.000","2021-06-01 22:00:48"
"2020-01-28 12:00:00","D","7.899","8.014","7.848","6.000","2021-06-01 22:00:47"
"2020-01-28 18:00:00","W","0.772","0.773","0.771","6.000","2021-06-01 22:00:48"
"2020-01-28 18:00:00","D","8.079","8.105","8.052","6.000","2021-06-01 22:00:47"
"2020-01-29 00:00:00","W","0.792","0.812","0.772","6.000","2021-06-01 22:00:48"
"2020-01-29 00:00:00","D","8.592","9.158","8.084","6.000","2021-06-01 22:00:47"
"2020-01-29 06:00:00","W","0.838","0.864","0.820","6.000","2021-06-01 22:00:48"
"2020-01-29 06:00:00","D","9.915","10.740","9.371","6.000","2021-06-01 22:00:47"
"2020-01-29 12:00:00","W","0.918","0.973","0.888","6.000","2021-06-01 22:00:48"
"2020-01-29 12:00:00","D","12.648","14.786","11.586","6.000","2021-06-01 22:00:47"
"2020-01-29 18:00:00","W","0.909","0.910","0.905","6.000","2021-06-01 22:00:48"
"2020-01-29 18:00:00","D","12.268","12.323","12.133","6.000","2021-06-01 22:00:47"
"2020-01-30 00:00:00","W","0.910","0.916","0.907","6.000","2021-06-01 22:00:48"
"2020-01-30 00:00:00","D","12.306","12.509","12.202","6.000","2021-06-01 22:00:47"
"2020-01-30 06:00:00","W","0.932","0.942","0.918","6.000","2021-06-01 22:00:48"
"2020-01-30 06:00:00","D","13.130","13.500","12.612","6.000","2021-06-01 22:00:47"
"2020-01-30 12:00:00","W","0.931","0.941","0.919","6.000","2021-06-01 22:00:48"
"2020-01-30 12:00:00","D","13.055","13.430","12.636","6.000","2021-06-01 22:00:47"
"2020-01-30 18:00:00","W","0.905","0.914","0.896","6.000","2021-06-01 22:00:48"
"2020-01-30 18:00:00","D","12.139","12.437","11.826","6.000","2021-06-01 22:00:47"
"2020-01-31 00:00:00","W","0.884","0.891","0.878","6.000","2021-06-01 22:00:48"
"2020-01-31 00:00:00","D","11.393","11.629","11.188","6.000","2021-06-01 22:00:47"
"2020-01-31 06:00:00","W","0.877","0.880","0.876","6.000","2021-06-01 22:00:48"
"2020-01-31 06:00:00","D","11.177","11.247","11.135","6.000","2021-06-01 22:00:47"
"2020-01-31 12:00:00","W","0.868","0.872","0.862","6.000","2021-06-01 22:00:48"
"2020-01-31 12:00:00","D","10.854","11.013","10.684","6.000","2021-06-01 22:00:47"
"2020-01-31 18:00:00","W","0.858","0.862","0.854","6.000","2021-06-01 22:00:48"
"2020-01-31 18:00:00","D","10.540","10.657","10.426","6.000","2021-06-01 22:00:47"
"2020-02-01 00:00:00","W","0.857","0.864","0.854","6.000","2021-06-01 22:29:31"
"2020-02-01 00:00:00","D","10.519","10.752","10.412","6.000","2021-06-01 22:27:28"
"2020-02-01 06:00:00","W","0.872","0.876","0.868","6.000","2021-06-01 22:29:31"
"2020-02-01 06:00:00","D","11.012","11.119","10.882","6.000","2021-06-01 22:27:28"
"2020-02-01 12:00:00","W","0.889","0.896","0.879","6.000","2021-06-01 22:29:31"
"2020-02-01 12:00:00","D","11.567","11.826","11.223","6.000","2021-06-01 22:27:28"
"2020-02-01 18:00:00","W","0.891","0.902","0.881","6.000","2021-06-01 22:29:31"
"2020-02-01 18:00:00","D","11.633","12.021","11.312","6.000","2021-06-01 22:27:28"
"2020-02-02 00:00:00","W","0.878","0.881","0.876","6.000","2021-06-01 22:29:31"
"2020-02-02 00:00:00","D","11.210","11.283","11.127","6.000","2021-06-01 22:27:28"
"2020-02-02 06:00:00","W","0.880","0.882","0.878","6.000","2021-06-01 22:29:31"
"2020-02-02 06:00:00","D","11.264","11.337","11.197","6.000","2021-06-01 22:27:28"
"2020-02-02 12:00:00","W","0.869","0.875","0.866","6.000","2021-06-01 22:29:31"
"2020-02-02 12:00:00","D","10.907","11.086","10.806","6.000","2021-06-01 22:27:28"
"2020-02-02 18:00:00","W","0.874","0.876","0.869","6.000","2021-06-01 22:29:31"
"2020-02-02 18:00:00","D","11.041","11.141","10.885","6.000","2021-06-01 22:27:28"
"2020-02-03 00:00:00","W","0.864","0.869","0.856","6.000","2021-06-01 22:29:31"
"2020-02-03 00:00:00","D","10.752","10.915","10.492","6.000","2021-06-01 22:27:28"
"2020-02-03 06:00:00","W","0.849","0.853","0.844","6.000","2021-06-01 22:29:31"
"2020-02-03 06:00:00","D","10.257","10.399","10.099","6.000","2021-06-01 22:27:28"
"2020-02-03 12:00:00","W","0.836","0.840","0.832","6.000","2021-06-01 22:29:31"
"2020-02-03 12:00:00","D","9.854","9.979","9.736","6.000","2021-06-01 22:27:28"
"2020-02-03 18:00:00","W","0.828","0.831","0.824","6.000","2021-06-01 22:29:31"
"2020-02-03 18:00:00","D","9.621","9.713","9.493","6.000","2021-06-01 22:27:28"
"2020-02-04 00:00:00","W","0.821","0.825","0.816","6.000","2021-06-01 22:29:31"
"2020-02-04 00:00:00","D","9.398","9.528","9.260","6.000","2021-06-01 22:27:28"
"2020-02-04 06:00:00","W","0.812","0.817","0.810","6.000","2021-06-01 22:29:31"
"2020-02-04 06:00:00","D","9.160","9.286","9.093","6.000","2021-06-01 22:27:28"
"2020-02-04 12:00:00","W","0.805","0.809","0.802","6.000","2021-06-01 22:29:31"
"2020-02-04 12:00:00","D","8.958","9.065","8.860","6.000","2021-06-01 22:27:28"
"2020-02-04 18:00:00","W","0.800","0.809","0.794","6.000","2021-06-01 22:29:31"
"2020-02-04 18:00:00","D","8.816","9.078","8.659","6.000","2021-06-01 22:27:28"
"2020-02-05 00:00:00","W","0.794","0.796","0.790","6.000","2021-06-01 22:29:31"
"2020-02-05 00:00:00","D","8.643","8.706","8.551","6.000","2021-06-01 22:27:28"
"2020-02-05 06:00:00","W","0.790","0.792","0.787","6.000","2021-06-01 22:29:31"
"2020-02-05 06:00:00","D","8.529","8.598","8.466","6.000","2021-06-01 22:27:28"
"2020-02-05 12:00:00","W","0.785","0.788","0.779","6.000","2021-06-01 22:29:31"
"2020-02-05 12:00:00","D","8.412","8.482","8.258","6.000","2021-06-01 22:27:28"
"2020-02-05 18:00:00","W","0.779","0.780","0.777","6.000","2021-06-01 22:29:31"
"2020-02-05 18:00:00","D","8.254","8.282","8.191","6.000","2021-06-01 22:27:28"
"2020-02-06 00:00:00","W","0.777","0.778","0.774","6.000","2021-06-01 22:29:31"
"2020-02-06 00:00:00","D","8.194","8.230","8.127","6.000","2021-06-01 22:27:28"
"2020-02-06 06:00:00","W","0.774","0.776","0.773","6.000","2021-06-01 22:29:31"
"2020-02-06 06:00:00","D","8.111","8.173","8.084","6.000","2021-06-01 22:27:28"
"2020-02-06 12:00:00","W","0.769","0.772","0.767","6.000","2021-06-01 22:29:31"
"2020-02-06 12:00:00","D","8.004","8.078","7.947","6.000","2021-06-01 22:27:28"
"2020-02-06 18:00:00","W","0.766","0.767","0.764","6.000","2021-06-01 22:29:31"
"2020-02-06 18:00:00","D","7.912","7.947","7.881","6.000","2021-06-01 22:27:28"
"2020-02-07 00:00:00","W","0.762","0.765","0.757","6.000","2021-06-01 22:29:31"
"2020-02-07 00:00:00","D","7.811","7.896","7.709","6.000","2021-06-01 22:27:28"
"2020-02-07 06:00:00","W","0.755","0.757","0.753","6.000","2021-06-01 22:29:31"
"2020-02-07 06:00:00","D","7.641","7.691","7.604","6.000","2021-06-01 22:27:28"
"2020-02-07 12:00:00","W","0.750","0.752","0.749","6.000","2021-06-01 22:29:32"
"2020-02-07 12:00:00","D","7.523","7.578","7.507","6.000","2021-06-01 22:27:28"
"2020-02-07 18:00:00","W","0.745","0.746","0.742","6.000","2021-06-01 22:29:31"
"2020-02-07 18:00:00","D","7.411","7.448","7.351","6.000","2021-06-01 22:27:28"
