version__origin__name,version__version,station_id,StationName,StationLon,StationLat,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River
EFAS,12,1111,Lislefjødd,7.419619,59.608831,1,,,Otra,NO,25,19.01,Otra,,0,TRUE,1,1,0,1,0,0,890,FALSE,4177500,4057500,6,ID_1111.mod,Provider upArea too small to be included in calibration,1111,TRUE,1002,TRUE,Lislefjoddanne
EFAS,12,1112,Lilleelv,8.702689,58.435358,1,,,Nidelva,NO,25,39.32,Nidelva,,0,TRUE,1,1,0,1,0,0,17,FALSE,4242500,3927500,6,ID_1112.mod,Provider upArea too small to be included in calibration,1112,TRUE,1002,TRUE,Lillelva
EFAS,12,1113,Leirbotnvatn,23.55344,70.106674,1,,,Leirbotn,NO,150,135.47,Leirbotn,,0,TRUE,1,1,0,1,0,0,161,FALSE,4837500,5267500,6,ID_1113.mod,Provider upArea too small to be included in calibration,1113,TRUE,1002,TRUE,Leirbotn
EFAS,12,1114,Laksfors,13.291557,65.621554,1,NRT_6h,C399,Vefsna,NO,3575,3653.4,Vefsna,3,0,TRUE,1,1,0,1,0,0,40,TRUE,4472500,4727500,6,ID_1114.mod,,1114,TRUE,1002,TRUE,Vefsna
EFAS,12,1115,Kvenna,7.865456,60.01842,1,NRT_6h,,Skien,NO,825,822.26,Skien,3,0,TRUE,1,1,0,1,0,0,937,TRUE,4202500,4102500,6,ID_1115.mod,,1115,TRUE,1002,TRUE,Kvenna
EFAS,12,1116,Kvarstadseter,10.893342,61.178474,1,,,Glomma,NO,375,377.09,Glomma,,0,TRUE,1,1,0,1,0,0,669,FALSE,4367500,4232500,6,ID_1116.mod,Provider upArea too small to be included in calibration,1116,TRUE,1002,TRUE,Asta
EFAS,12,1117,Krinsvatn (Kringsvatnet),10.231909,63.80409,1,,,Nordelva,NO,250,206.61,Nordelva,,0,TRUE,1,1,0,1,0,0,87,FALSE,4332500,4522500,6,ID_1117.mod,Provider upArea too small to be included in calibration,1117,TRUE,1002,TRUE,Nordelva
EFAS,12,1118,Kråkfoss,11.080104,60.133446,1,,,Glomma,NO,500,432.35,Glomma,,0,TRUE,1,1,0,1,0,0,105,FALSE,4382500,4117500,6,ID_1118.mod,Provider upArea too small to be included in calibration,1118,TRUE,1002,TRUE,Leira
EFAS,12,1119,Kjølemo,7.52813,58.120242,1,NRT_6h,C649,Mandal,NO,1750,1757.7,Mandal,3,0,TRUE,1,1,0,1,0,0,10,TRUE,4177500,3897500,6,ID_1119.mod,,1119,TRUE,1002,TRUE,Mandal
EFAS,12,1120,Kjeldstad i Garbergelva,11.1311,63.266168,1,,,Nea,NO,200,145,Nea,,0,TRUE,1,1,0,1,0,0,200,FALSE,4377500,4462500,6,ID_1120.mod,Provider upArea too small to be included in calibration,1120,TRUE,1002,TRUE,Garbergselva
EFAS,12,1121,Kirkevoll bru,9.037621,59.69003,1,NRT_6h,,Skien,NO,3850,3845.4,Skien,0,0,TRUE,1,1,0,1,0,0,180,FALSE,4272500,4062500,6,ID_1121.mod,low quality data dam but not in lsf,1121,TRUE,1002,TRUE,Tinne
EFAS,12,1122,Karpelva,30.384121,69.659911,1,,,Karpelva,NO,200,128.89,Karpelva,,0,TRUE,1,1,0,1,0,0,20,FALSE,5107500,5287500,6,ID_1122.mod,Provider upArea too small to be included in calibration,1122,TRUE,1002,TRUE,Karpelva
EFAS,12,1123,Junkerdalselv,15.410688,66.814798,1,,,Saltelva,NO,400,421.98,Saltelva,,0,TRUE,1,1,0,1,0,0,117,FALSE,4562500,4867500,6,ID_1123.mod,Provider upArea too small to be included in calibration,1123,TRUE,1002,TRUE,Junkerdal
EFAS,12,1124,Gryta,10.800458,59.987177,1,,,Aker,NO,25,7.03,Aker,,0,TRUE,1,1,0,1,0,0,165,FALSE,4367500,4097500,6,ID_1124.mod,Provider upArea too small to be included in calibration,1124,TRUE,1002,TRUE,Grytebekken
EFAS,12,1125,Hagadrag,8.87476,59.432011,1,NRT_6h,,Skien,NO,750,726.98,Skien,0,0,TRUE,1,1,0,1,0,0,115,FALSE,4252500,4037500,6,ID_1125.mod,low quality data,1125,TRUE,1002,TRUE,Boelva
EFAS,12,1126,Jondalselv,9.554798,59.707344,1,,,Lågen,NO,125,125.9,LÃ¥gen,,0,TRUE,1,1,0,1,0,0,229,FALSE,4292500,4067500,6,ID_1126.mod,Provider upArea too small to be included in calibration,1126,TRUE,1002,TRUE,Jondalselva
EFAS,12,1127,Jogla,6.938071,58.957659,1,,,Ana,NO,25,31.12,Ana,,0,TRUE,1,1,0,1,0,0,612,FALSE,4147500,3987500,6,ID_1127.mod,Provider upArea too small to be included in calibration,1127,TRUE,1002,TRUE,Jogla
EFAS,12,1128,Hugdal bru,10.246435,62.994066,1,NRT_6h,,Gaula (Melhus),NO,475,546.17,Gaula,3,0,TRUE,1,1,0,1,0,0,130,TRUE,4332500,4432500,6,ID_1128.mod,,1128,TRUE,1002,TRUE,Sogna
EFAS,12,1129,Hovefoss,5.752138,61.53279,1,,,Nausta,NO,250,234.13,Nausta,,0,TRUE,1,1,0,1,0,0,20,FALSE,4092500,4277500,6,ID_1129.mod,Provider upArea too small to be included in calibration,1129,TRUE,1002,TRUE,Nausta
EFAS,12,1130,Hørte,9.133699,59.431419,1,,,Skien,NO,175,156.65,Skien,,0,TRUE,1,1,0,1,0,0,96,FALSE,4272500,4037500,6,ID_1130.mod,Provider upArea too small to be included in calibration,1130,TRUE,1002,TRUE,Horte
EFAS,12,1131,Holmfoss i Numedalslågen,9.993582,59.189643,1,NRT_6h,,Lagen,NO,5150,5201.8,Lagen,3,0,TRUE,1,1,0,1,0,0,12,TRUE,4317500,4017500,6,ID_1131.mod,,1131,TRUE,1002,TRUE,Lagen
EFAS,12,1132,Håkkadalbrua,11.503843,64.020191,1,NRT_6h,,Byaelva,NO,2125,2141.01,Byaelva,3,0,TRUE,1,1,0,1,0,0,6,TRUE,4397500,4547500,6,ID_1132.mod,,1132,TRUE,1002,TRUE,Byaelva
EFAS,12,1133,Hølervatn,9.45899,60.709622,1,,,Drammen,NO,100,79.75,Drammen,,0,TRUE,1,1,0,1,0,0,780,FALSE,4292500,4177500,6,ID_1133.mod,Provider upArea too small to be included in calibration,1133,TRUE,1002,TRUE,Holera
EFAS,12,1134,Halsnes,22.941637,70.026436,1,,,Halselva,NO,225,144.89,Halselva,,0,TRUE,1,1,0,1,0,0,30,FALSE,4817500,5257500,6,ID_1134.mod,Provider upArea too small to be included in calibration,1134,TRUE,1002,TRUE,Halselva
EFAS,12,1135,Hølen,6.744957,60.358853,1,,,Kinso,NO,300,232.73,Kinso,,0,TRUE,1,1,0,1,0,0,120,FALSE,4142500,4142500,6,ID_1135.mod,Provider upArea too small to be included in calibration,1135,TRUE,1002,TRUE,Kinso
EFAS,12,1136,Høggås bru,11.358312,63.492923,1,,,Stjordal,NO,475,494.72,Stjordal,,0,TRUE,1,1,0,1,0,0,98,FALSE,4387500,4487500,6,ID_1136.mod,Provider upArea too small to be included in calibration,1136,TRUE,1002,TRUE,Forra
EFAS,12,1137,Hamar (Mjøsa),11.043171,60.791462,1,,,Glomma,NO,1200,16567.91,Glomma,,0,TRUE,0,0,1,1,1,1,90,FALSE,4377500,4187500,,,No discharge data available for calibration period Possible wrong uparea,1137,FALSE,1002,FALSE,Mjosa
EFAS,12,1138,Haugland,5.647619,58.692892,1,,,Haelva,NO,225,139.35,Haelva,,0,TRUE,1,1,0,1,0,0,16,FALSE,4067500,3962500,6,ID_1138.mod,Provider upArea too small to be included in calibration,1138,TRUE,1002,TRUE,Haelva
EFAS,12,1139,Høgfoss,10.856104,59.55161,1,,,Mosse,NO,375,299.29,Mosse,,0,TRUE,1,1,0,1,0,0,47,FALSE,4367500,4047500,6,ID_1139.mod,Provider upArea too small to be included in calibration,1139,TRUE,1002,TRUE,Hobolelva
EFAS,12,1140,Hegra bru,11.1156,63.461762,1,NRT_6h,C650,Stjørdal,NO,1900,1873.48,Stjordal,3,0,TRUE,1,1,0,1,0,0,10,TRUE,4372500,4482500,6,ID_1140.mod,,1140,TRUE,1002,TRUE,Stjørdal
EFAS,12,1141,Heisel,7.951435,58.247549,1,NRT_6h,C391,Otra,NO,3600,3687.09,Otra,3,0,TRUE,1,1,0,1,0,0,18,TRUE,4197500,3902500,6,ID_1141.mod,,1141,TRUE,1002,TRUE,Otra
EFAS,12,1142,Helleland,6.150288,58.533599,1,,,Storana,NO,200,184.72,Storana,,0,TRUE,1,1,0,1,0,0,86,FALSE,4097500,3942500,6,ID_1142.mod,Provider upArea too small to be included in calibration,1142,TRUE,1002,TRUE,Storana
EFAS,12,1143,Piedruja,27.4532,55.7948,1,,,Daugava,LV,61825,62200,Daugava,,0,FALSE,0,0,1,0,1,1,95.92,FALSE,5402500,3762500,,,No discharge data available for calibration period,1143,FALSE,1027,FALSE,Daugava
EFAS,12,1144,Krāslava,27.167,55.8896,1,,,Daugava,LV,62350,63900,Daugava,,0,FALSE,0,0,1,0,1,1,95.21,FALSE,5382500,3772500,,,No discharge data available for calibration period,1144,FALSE,1027,FALSE,Daugava
EFAS,12,1145,Daugavpils,26.5211,55.8613,1,HIST_24h,C438,Daugava,LV,63700,64500,Daugava,3,0,TRUE,1,1,1,1,1,1,85.81,TRUE,5342500,3757500,24,ID_1145.mod,,1145,TRUE,1027,TRUE,Daugava
EFAS,12,1146,Vaikuļāni,26.3748,55.9954,1,,,Daugava,LV,64150,65700,Daugava,,0,FALSE,0,0,1,0,1,1,84.81,FALSE,5332500,3772500,,,No discharge data available for calibration period,1146,FALSE,1027,FALSE,Daugava
EFAS,12,1147,Jersika,26.1966,56.2558,1,,,Daugava,LV,65350,66900,Daugava,,0,FALSE,0,0,1,0,1,1,81.25,FALSE,5317500,3797500,,,No discharge data available for calibration period,1147,FALSE,1027,FALSE,Daugava
EFAS,12,1148,Jēkabpils,25.8915,56.4976,1,NRT_24h,,Daugava,LV,69075,70500,Daugava,3,0,TRUE,1,1,1,1,1,1,74.55,TRUE,5287500,3822500,24,ID_1148.mod,,1148,TRUE,1027,TRUE,Daugava
EFAS,12,1149,Zeļķi,25.7595,56.5495,1,,,Daugava,LV,69700,72260,Daugava,,0,FALSE,0,0,1,0,1,1,69.22,FALSE,5282500,3822500,,,No discharge data available for calibration period,1149,FALSE,1027,FALSE,Daugava
EFAS,12,1150,Pļaviņas,25.7299,56.6166,1,,,Daugava,LV,79100,80900,Daugava,,0,FALSE,0,0,1,0,1,1,62.1,FALSE,5277500,3827500,,,No discharge data available for calibration period,1150,FALSE,1027,FALSE,Daugava
EFAS,12,1151,Andrejosta,24.0939,56.9608,1,,,Daugava,LV,82750,84400,Daugava,,0,FALSE,0,0,1,0,1,1,-1.41,FALSE,5172500,3847500,,,No discharge data available for calibration period,1151,FALSE,1027,FALSE,Daugava
EFAS,12,1152,Sīļi,26.3459,56.3414,1,,,Daugava,LV,2750,2060,Daugava,,0,TRUE,0,1,1,1,1,1,90.08,FALSE,5322500,3807500,,,Not enough discarge data available for calibration period,1152,FALSE,1027,FALSE,Dubna
EFAS,12,1153,Lubāna,26.7151,56.9057,1,,,Daugava,LV,7150,6510,Daugava,,0,TRUE,0,1,1,1,1,1,87.92,FALSE,5327500,3872500,,,Not enough discarge data available for calibration period,1153,FALSE,1027,FALSE,Aiviekste
EFAS,12,1154,Aiviekstes HES,25.9316,56.6393,1,NRT_24h,,Daugava,LV,8700,8640,Daugava,3,0,TRUE,1,1,1,1,1,1,76.6,TRUE,5292500,3837500,24,ID_1154.mod,,1154,TRUE,1027,TRUE,Aiviekste
EFAS,12,1155,Lielpeči,24.7153,56.8051,1,NRT_24h,,Daugava,LV,1600,1660,Daugava,3,0,TRUE,1,1,1,1,1,1,30.04,TRUE,5217500,3837500,24,ID_1155.mod,,1155,TRUE,1027,TRUE,Ogre
EFAS,12,1156,Ogre,24.6417,56.8126,1,,,Daugava,LV,1625,1675,Daugava,,0,FALSE,0,0,1,0,1,1,19.91,FALSE,5212500,3837500,,,No discharge data available for calibration period,1156,FALSE,1027,FALSE,Ogre
EFAS,12,1157,Cardona (tunel),1.696075,41.920666,1,,,Llobregat,ES,775,649.96,Llobregat,,0,TRUE,1,1,1,1,1,1,395,FALSE,3632500,2127500,6,ID_1157.mod,Not enough discarge data available for calibration period,1157,TRUE,1037,TRUE,Cardener
EFAS,12,1158,Sant Sadurni d Anoia,1.788188,41.443497,1,,,Llobregat,ES,725,720.03,Llobregat,,0,TRUE,1,1,1,1,1,1,122,FALSE,3632500,2077500,6,ID_1158.mod,Not enough discarge data available for calibration period,1158,TRUE,1037,TRUE,Anoia
EFAS,12,1159,Castellbell i el Vilar,1.858397,41.646562,1,,,Llobregat,ES,3350,3326.85,Llobregat,,0,TRUE,1,1,1,1,1,1,186,FALSE,3642500,2097500,6,ID_1159.mod,Not enough discarge data available for calibration period,1159,TRUE,1037,TRUE,Llobregat
EFAS,12,1160,Sant Quinti de Mediona,1.6641,41.458697,1,,,Llobregat,ES,100,68.58,Llobregat,,0,TRUE,1,1,1,1,1,1,300,FALSE,3622500,2077500,6,ID_1160.mod,Provider upArea too small to be included in calibration,1160,TRUE,1037,TRUE,Mediona
EFAS,12,1161,Sant Joan Despi,2.0466,41.351811,1,,,Llobregat,ES,4900,4907.79,Llobregat,,0,TRUE,1,1,1,1,1,1,7,FALSE,3652500,2062500,6,ID_1161.mod,Not enough discarge data available for calibration period,1161,TRUE,1037,TRUE,Llobregat
EFAS,12,1162,Berga (Olvan),1.878476,42.084908,1,,,Llobregat,ES,525,545,Llobregat,,0,TRUE,1,1,1,1,1,1,495,FALSE,3647500,2147500,6,ID_1162.mod,Not enough discarge data available for calibration period,1162,TRUE,1037,TRUE,Llobregat
EFAS,12,1163,Balsareny,1.880218,41.859536,1,,,Llobregat,ES,1025,1022.12,Llobregat,,0,TRUE,1,1,1,1,1,1,300,FALSE,3647500,2122500,6,ID_1163.mod,Not enough discarge data available for calibration period,1163,TRUE,1037,TRUE,Llobregat
EFAS,12,1164,Suria,1.762734,41.813513,1,,,Llobregat,ES,1025,964.13,Llobregat,,0,TRUE,1,1,1,1,1,1,278,FALSE,3637500,2117500,6,ID_1164.mod,Not enough discarge data available for calibration period,1164,TRUE,1037,TRUE,Llobregat
EFAS,12,1165,Martorell,1.929287,41.477702,1,,,Llobregat,ES,875,904,Llobregat,,0,TRUE,1,1,1,1,1,1,,FALSE,3642500,2077500,6,ID_1165.mod,Not enough discarge data available for calibration period,1165,TRUE,1037,TRUE,Anoia
EFAS,12,1166,Sallent,1.917165,41.787629,1,,,Llobregat,ES,450,452.56,Llobregat,,0,TRUE,1,0,0,1,1,1,245,FALSE,3652500,2112500,6,ID_1166.mod,Provider upArea too small to be included in calibration,1166,TRUE,1037,TRUE,Riera Gavarresa
EFAS,12,1167,Guardiola de Bergueda,1.869706,42.214386,1,,,Llobregat,ES,350,332.58,Llobregat,,0,TRUE,1,1,1,1,1,1,692,FALSE,3647500,2157500,6,ID_1167.mod,Provider upArea too small to be included in calibration,1167,TRUE,1037,TRUE,Llobregat
EFAS,12,1168,Sant Vicenc dels Horts (Canal de la Dreta),2.022151,41.388761,1,,,Llobregat,ES,4850,4842,Llobregat,,0,TRUE,1,1,1,1,1,1,,FALSE,3652500,2067500,6,ID_1168.mod,Not enough discarge data available for calibration period,1168,TRUE,1037,TRUE,Llobregat
EFAS,12,1169,Castellbisbal (Assut de Salzers),1.93309,41.484601,1,,,Llobregat,ES,3550,3580,Llobregat,,0,TRUE,1,1,1,1,1,1,,FALSE,3642500,2082500,6,ID_1169.mod,Not enough discarge data available for calibration period,1169,TRUE,1037,TRUE,Llobregat
EFAS,12,1170,Santa Maria de Merles,1.958984,41.989693,0,,,Llobregat,ES,175,172.07,Llobregat,,0,TRUE,0,0,0,1,1,0,,FALSE,3652500,2132500,6,ID_1170.mod,Provider upArea too small to be included in calibration,1170,FALSE,1037,FALSE,Riera de Merles
EFAS,12,1171,Deutsch Brodersdorf (Messseilbahn),16.477126,47.938708,0,,,Danube,AT,1925,1598.9,Danube,,0,FALSE,0,0,0,0,0,0,192.56,FALSE,4797500,2772500,,,No discharge data available for calibration period  Wrong LDD do not use,1171,FALSE,1013,FALSE,Leitha
EFAS,12,1172,Ciudad Rodrigo,-6.563164,40.603763,1,NRT_6h,,Douro,ES,1100,1087.92,Duero,3,0,TRUE,1,0,0,1,1,1,610,TRUE,2922500,2097500,6,ID_1172.mod,,1172,TRUE,1039,TRUE,Agueda
EFAS,12,1173,Covarrubias,-3.50869,42.053928,1,NRT_6h,,Douro,ES,1200,1208.93,Duero,3,0,TRUE,1,0,0,1,1,1,881,TRUE,3207500,2207500,6,ID_1173.mod,,1173,TRUE,1039,TRUE,Arlanza
EFAS,12,1174,Peral De Arlanza,-4.073131,42.078778,1,NRT_6h,,Douro,ES,2450,2420.85,Duero,3,0,TRUE,1,1,0,1,1,1,770,TRUE,3162500,2217500,6,ID_1174.mod,,1174,TRUE,1039,TRUE,Arlanza
EFAS,12,1175,Villavieja De Muño,-3.890926,42.267335,1,NRT_6h,,Douro,ES,1575,1689.99,Duero,3,0,TRUE,1,0,0,1,1,1,,TRUE,3182500,2237500,6,ID_1175.mod,,1175,TRUE,1039,TRUE,Arlanzon
EFAS,12,1176,Cascantes,-5.636518,42.759658,1,,,Douro,ES,450,408.5,Duero,,0,TRUE,1,0,0,1,1,1,920,FALSE,3047500,2322500,6,ID_1176.mod,Provider upArea too small to be included in calibration,1176,TRUE,1039,TRUE,Bernesga
EFAS,12,1177,Celadilla Del Río,-4.798545,42.609241,1,,,Douro,ES,575,496.64,Duero,,0,TRUE,1,0,0,1,1,1,979,FALSE,3112500,2287500,6,ID_1177.mod,Provider upArea too small to be included in calibration,1177,TRUE,1039,TRUE,Carrion
EFAS,12,1178,Palencia,-4.555042,42.050824,1,NRT_6h,,Douro,ES,2275,2255.19,Duero,3,0,TRUE,1,0,0,1,1,1,740,TRUE,3127500,2227500,6,ID_1178.mod,,1178,TRUE,1039,TRUE,Carrion
EFAS,12,1179,Garray,-2.454961,41.797096,1,NRT_6h,,Douro,ES,1525,1458.86,Duero,3,0,TRUE,1,0,0,1,1,1,1022,TRUE,3287500,2157500,6,ID_1179.mod,,1179,TRUE,1039,TRUE,Douro
EFAS,12,1180,Villamarciel,-4.930566,41.504113,1,NRT_6h,C112,Douro,ES,36775,36595.1,Duero,3,0,TRUE,1,1,0,1,1,1,670,TRUE,3077500,2167500,6,ID_1180.mod,,1180,TRUE,1039,TRUE,Douro
EFAS,12,1181,Zamora,-5.7189,41.514432,1,NRT_6h,C113,Douro,ES,46025,46225.45,Duero,3,0,TRUE,1,1,0,1,1,1,628,TRUE,3007500,2182500,6,ID_1181.mod,,1181,TRUE,1039,TRUE,Douro
EFAS,12,1182,Quintanilla De Onésimo,-4.3615,41.628441,1,,,Douro,ES,12225,12219.89,Duero,,0,TRUE,1,0,0,1,1,1,721,FALSE,3122500,2172500,6,ID_1182.mod,Not enough discarge data available for calibration period,1182,TRUE,1039,TRUE,Douro
EFAS,12,1183,Las Vencías,-3.967552,41.434021,1,NRT_6h,,Douro,ES,1125,1120.78,Duero,3,0,TRUE,1,0,0,1,1,1,809,TRUE,3157500,2147500,6,ID_1183.mod,,1183,TRUE,1039,TRUE,Duraton
EFAS,12,1184,Segovia,-4.147769,40.950641,1,,,Douro,ES,325,252.19,Duero,,0,TRUE,1,0,0,1,1,1,900,FALSE,3132500,2097500,6,ID_1184.mod,Provider upArea too small to be included in calibration,1184,TRUE,1039,TRUE,Eresma
EFAS,12,1185,Castropepe,-5.636551,41.974286,1,NRT_6h,,Douro,ES,7000,6781.84,Duero,3,0,TRUE,1,0,0,1,1,1,703,TRUE,3032500,2232500,6,ID_1185.mod,,1185,TRUE,1039,TRUE,Esla
EFAS,12,1186,Benamariel 2,-5.564858,42.366741,1,NRT_6h,,Douro,ES,4125,3964.57,Duero,3,0,TRUE,1,1,0,1,1,1,757,TRUE,3047500,2272500,6,ID_1186.mod,,1186,TRUE,1039,TRUE,Esla
EFAS,12,1187,Cebrones,-5.829247,42.248466,1,NRT_6h,,Douro,ES,3125,3168.18,Duero,3,0,TRUE,1,0,0,1,1,1,754,TRUE,3017500,2267500,6,ID_1187.mod,,1187,TRUE,1039,TRUE,Orbigo
EFAS,12,1188,Cordovilla,-4.249515,42.113855,1,NRT_6h,,Douro,ES,4200,4218.4,Duero,3,0,TRUE,1,0,0,1,1,1,740,TRUE,3147500,2222500,6,ID_1188.mod,,1188,TRUE,1039,TRUE,Pisuerga
EFAS,12,1189,Valladolid-Pisuerga,-4.732359,41.661169,1,NRT_6h,,Douro,ES,15575,15561.58,Duero,3,0,TRUE,1,0,0,1,1,1,690,TRUE,3097500,2177500,6,ID_1189.mod,,1189,TRUE,1039,TRUE,Pisuerga
EFAS,12,1190,Herrera De Pisuerga,-4.305101,42.559606,1,NRT_6h,,Douro,ES,1525,1493.13,Duero,3,0,TRUE,1,0,0,1,1,1,826,TRUE,3152500,2272500,6,ID_1190.mod,,1190,TRUE,1039,TRUE,Pisuerga
EFAS,12,1191,Secos,-5.4051,42.601108,1,NRT_6h,,Douro,ES,950,950.43,Duero,3,0,TRUE,1,0,0,1,1,1,820,TRUE,3062500,2297500,6,ID_1191.mod,,1191,TRUE,1039,TRUE,Porma
EFAS,12,1192,Rabal,-7.435275,41.848632,1,NRT_6h,,Douro,ES,775,776,Duero,3,0,TRUE,1,0,0,1,1,1,369,TRUE,2882500,2247500,6,ID_1192.mod,,1192,TRUE,1039,TRUE,Tamega
EFAS,12,1193,Puebla De Sanabria,-6.631703,42.056436,1,NRT_6h,,Douro,ES,450,426,Duero,3,0,TRUE,1,0,0,1,1,1,900,TRUE,2952500,2257500,6,ID_1193.mod,,1193,TRUE,1039,TRUE,Tera
EFAS,12,1194,Tormes,-5.529785,40.35617,1,NRT_6h,,Douro,ES,825,900,Duero,3,0,TRUE,1,0,0,1,1,1,992,TRUE,3007500,2057500,6,ID_1194.mod,,1194,TRUE,1039,TRUE,Tormes
EFAS,12,1195,Stenudden,17.659015,66.535512,1,HIST_6h,,Pite,SE,2375,2420.2,Pitealven,3,0,TRUE,1,1,0,1,0,0,,TRUE,4667500,4842500,6,ID_1195.mod,,1195,TRUE,1014,TRUE,Tjeggelvas
EFAS,12,1196,Mörrum,14.749482,56.194506,1,HIST_6h,C618,Morrumsan,SE,3425,3360.5,Morrumsan,3,0,TRUE,1,1,0,1,0,0,,TRUE,4617500,3692500,6,ID_1196.mod,,1196,TRUE,1014,TRUE,Morrumsan
EFAS,12,1197,Munkedal 2,11.684053,58.464167,1,HIST_6h,,Orekilsalven,SE,1350,1334.5,Orekilsalven,3,0,TRUE,1,1,0,1,0,0,,TRUE,4417500,3927500,6,ID_1197.mod,,1197,TRUE,1014,TRUE,Orekilsalven
EFAS,12,1198,Ersbo,13.008137,61.309466,1,HIST_6h,,Dal,SE,1075,1103.23,Dalalven,3,0,TRUE,1,1,0,1,0,0,,TRUE,4477500,4247500,6,ID_1198.mod,,1198,TRUE,1014,TRUE,Goralven
EFAS,12,1199,Getebro,16.162713,57.009086,1,HIST_6h,,Alsteran,SE,1350,1332.7,Alsteran,3,0,TRUE,1,1,0,1,0,0,,TRUE,4702500,3782500,6,ID_1199.mod,,1199,TRUE,1014,TRUE,Alsteran
EFAS,12,1200,Möckeln,14.122144,56.663968,1,HIST_6h,,Helge a,SE,1025,1026,Helge,3,0,TRUE,1,1,0,1,0,0,,TRUE,4572500,3732500,6,ID_1200.mod,,1200,TRUE,1014,TRUE,Helge a
EFAS,12,1201,Ytterholmen,21.807666,66.170754,1,HIST_6h,,Ranealven,SE,1000,1012,Ranealven,3,0,TRUE,1,1,0,1,0,0,,TRUE,4857500,4827500,6,ID_1201.mod,,1201,TRUE,1014,TRUE,Livasalven
EFAS,12,1202,Kukasjärvi,23.319707,66.113414,1,,,Kukasjarvi,SE,450,494.3,Kukasjarvi,,0,TRUE,1,1,0,1,0,0,,FALSE,4927500,4832500,6,ID_1202.mod,Provider upArea too small to be included in calibration,1202,TRUE,1014,TRUE,Kukasjarvi
EFAS,12,1203,Moholm,14.055477,58.60064,1,HIST_6h,,Gota,SE,875,1134.68,Gota,3,0,TRUE,1,1,0,1,0,0,,TRUE,4552500,3947500,6,ID_1203.mod,,1203,TRUE,1014,TRUE,Tidan
EFAS,12,1204,Tänndalen,12.34812,62.536841,1,,,Ljusnan,SE,250,226.6,Ljusnan,,0,TRUE,1,1,0,1,0,0,,FALSE,4442500,4382500,6,ID_1204.mod,Provider upArea too small to be included in calibration,1204,TRUE,1014,TRUE,Tannan
EFAS,12,1205,Sundstorp,13.04062,58.321865,1,HIST_6h,,Gota,SE,650,687.7,Gota,3,0,TRUE,1,1,0,1,0,0,,TRUE,4492500,3917500,6,ID_1205.mod,,1205,TRUE,1014,TRUE,Lidan
EFAS,12,1206,Hallbosjön,16.699135,58.859044,0,HIST_6h,,Nykopingsan,SE,2325,1992.3,Nykopingsan,3,0,TRUE,0,1,0,1,0,0,,TRUE,4697500,3992500,6,ID_1206.mod,,1206,FALSE,1014,FALSE,Vrenaan
EFAS,12,1207,Kaalasjärvi,19.975596,67.766094,1,HIST_6h,,Kalix,SE,1450,1472.5,Torne,3,0,TRUE,1,1,0,1,0,0,,TRUE,4742500,4992500,6,ID_1207.mod,,1207,TRUE,1014,TRUE,Kaalasjarvi
EFAS,12,1208,Simlången,13.124522,56.715738,1,,,Fyllean,SE,300,259.7,Fyllean,,0,TRUE,1,1,0,1,0,0,,FALSE,4512500,3737500,6,ID_1208.mod,Provider upArea too small to be included in calibration,1208,TRUE,1014,TRUE,Fyllean
EFAS,12,1209,Västersel,18.298032,63.433359,1,HIST_6h,C620,Moalven,SE,1450,1465.2,Moalven,3,0,TRUE,1,1,0,1,0,0,,TRUE,4737500,4507500,6,ID_1209.mod,,1209,TRUE,1014,TRUE,Moalven
EFAS,12,1210,Strömfors,18.954126,65.129289,1,HIST_6h,,Skelleftealven,SE,875,678.7,Skelleftealven,3,0,TRUE,1,1,0,1,0,0,,TRUE,4732500,4697500,6,ID_1210.mod,,1210,TRUE,1014,TRUE,Malan
EFAS,12,1211,Brusafors,15.575989,57.618936,0,,,Eman,SE,200,240.4,Eman,,0,TRUE,0,1,0,1,0,0,,FALSE,4652500,3847500,6,ID_1211.mod,Provider upArea too small to be included in calibration,1211,FALSE,1014,FALSE,Brusaan
EFAS,12,1212,Tängvattnet,14.833825,65.83726,1,,,Ume,SE,200,194.7,Umealven,,0,TRUE,1,1,0,1,0,0,,FALSE,4542500,4752500,6,ID_1212.mod,Provider upArea too small to be included in calibration,1212,TRUE,1014,TRUE,Tangvattnet
EFAS,12,1213,Långsjön,21.593775,65.921829,1,,,Lule,SE,175,42.6,Luleaeleven,,0,TRUE,1,1,0,1,0,0,,FALSE,4847500,4802500,6,ID_1213.mod,Provider upArea too small to be included in calibration,1213,TRUE,1014,TRUE,Langsjonbacken
EFAS,12,1214,Mertajärvi,22.178699,68.364322,1,,,Torne,SE,350,390.8,Torne,,0,TRUE,1,1,0,1,0,0,,FALSE,4822500,5072500,6,ID_1214.mod,Provider upArea too small to be included in calibration,1214,TRUE,1014,TRUE,Idijoki
EFAS,12,1215,Stormyra,18.326082,59.201999,1,,,Stormyra,SE,25,4,Stormyra,,0,TRUE,1,1,0,1,0,0,,FALSE,4797500,4037500,6,ID_1215.mod,Provider upArea too small to be included in calibration,1215,TRUE,1014,TRUE,Stormyra
