station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter
549,GORZÓW WIELKOPOLSKI,4682500.0,3302500.0,53275.0,Warta,Warta,Oder,PL,2.0,2111
2171,RHEINE UNTERSCHLEUSE UP,4142500.0,3247500.0,3750.0,Ems,Ems,Ems,DE,1.0,1
1638,Chernichi,5512500.0,3367500.0,74325.0,Pripyat,Pripyat,Dnieper,BY,2.0,633
921,Würzburg,4317500.0,2962500.0,13925.0,Main,Main,Rhine,DE,,8711
5154,Gigüela en Villafranca,3177500.0,1922500.0,3250.0,Ciguela,Ciguela,Guadiana,ES,2.0,1631
546,SIERADZ,4922500.0,3202500.0,8225.0,Warta,Zeglina,Oder,PL,3.0,2731
1509,Salisbury Harnham Bridge,3497500.0,3172500.0,1250.0,Avon (Hampshire),Avon (Hampshire),Stour,UK,2.0,2
1970,TRIER UP,4077500.0,2962500.0,23650.0,Moselle,Moselle,Rhine,DE,,4131
213,Leibnitz,4742500.0,2642500.0,1125.0,Drava,Sulm,Danube,AT,,142211
561,Pisek,4622500.0,2922500.0,2925.0,Vltava,Otava,Elbe,CZ,3.0,12611
3198,La Mayenne à Saint-Fraimbault-de-Prières,3537500.0,2862500.0,1950.0,Maine,Mayenne,Loire,FR,,2431
3241,Le Doubs à Besançon,4022500.0,2687500.0,4675.0,Saone,Doubs,Rhone,FR,3.0,643
1613,Slonim,5342500.0,3432500.0,5050.0,Shchara,Shchara,Nemunas,BY,2.0,411
88,Pirna,4607500.0,3102500.0,52000.0,"Elbe, below Ohre",Elbe,Elbe,DE,1.0,9111
335,"Bern, Schönau",4132500.0,2647500.0,2975.0,Aare,Aare,Rhine,CH,,12711
1894,SZEGED,5102500.0,2622500.0,138425.0,Tisa,Tisza,Danube,HU,,121111
5,Wittenberg / Lutherstadt,4497500.0,3197500.0,61675.0,Elbe,Elbe,Elbe,DE,1.0,7111
3239,L'Allan à Courcelles-lès-Montbéliard,4077500.0,2717500.0,1075.0,Saone,Allaine,Rhone,FR,4.0,644
665,Csenger,5267500.0,2827500.0,14975.0,Tisa,Somea,Danube,HU,,129211
1822,KRAKÓW-BIELANY,5027500.0,3037500.0,7600.0,"Vistula, headwaers",Vistula,Vistula,PL,1.0,7311
5141,Allendorf,4317500.0,3127500.0,5275.0,Werra,Werra,Weser,DE,2.0,811
396,Bomporto,4402500.0,2402500.0,1100.0,Panaro,Panaro,Po,IT,,1211
60,Fremersdorf,4077500.0,2932500.0,7025.0,Moselle,Saar,Rhine,DE,,4211
919,Trunstadt,4377500.0,2977500.0,11925.0,Main,Main,Rhine,DE,,8711
2620,PUTKINSKAYA GES,5462500.0,4857500.0,30800.0,"Kem, below Kepa",KEM (TRIB. WHITE SEA),Kem,RU,1.0,1
668,Dravaszabolcs,4957500.0,2552500.0,37750.0,Drava,Drava,Danube,HU,,141111
4415,Bad Hersfeld 1,4302500.0,3082500.0,2200.0,Fulda,Fulda,Weser,DE,2.0,631
5179,Zújar en Zújar,2977500.0,1897500.0,7650.0,Zujar,Zujar,Guadiana,ES,2.0,1011
226,Bangs,4282500.0,2677500.0,4650.0,Rhine,Rhine,Rhine,AT,,15711
2738,LUDUS,5392500.0,2692500.0,6600.0,Tisa,Mures,Danube,RO,,122711
2072,SAUZE ST MARTIN,3872500.0,2387500.0,1925.0,Rhone,Ardeche,Rhone,FR,2.0,321
521,Fasty,5187500.0,3417500.0,1925.0,Narew,Suprasl,Vistula,PL,3.0,2510
74,Wolkenburg,4507500.0,3087500.0,1400.0,Mulde,Zwickauer Mulde,Elbe,DE,2.0,6311
496,JAROSŁAW,5222500.0,3072500.0,6975.0,San,San,Vistula,PL,2.0,4311
229,Banatska Palanka,5217500.0,2482500.0,564150.0,Danube,Danube,Danube,RS,,72111
2178,SPREMBERG,4622500.0,3172500.0,2250.0,Havel,Spree,Elbe,DE,3.0,2211
3248,La Saône à Tournus,3932500.0,2617500.0,23100.0,Saone,Saone,Rhone,FR,2.0,631
1825,SIEROSŁAWICE,5062500.0,3057500.0,8950.0,"Vistula, headwaers",Vistula,Vistula,PL,1.0,7311
73,Zwickau-Poelbitz,4497500.0,3072500.0,1025.0,Mulde,Zwickauer Mulde,Elbe,DE,2.0,6311
2955,L Epte a Fourges,3707500.0,2922500.0,1525.0,"Seine, below Oise",Epte,Seine,FR,2.0,321
2248,MOYSTOWN,3137500.0,3497500.0,1225.0,Brosna,Brosna,Shannon,IE,2.0,41
2596,SEREBRYANSKIY GES 1,5332500.0,5272500.0,8825.0,Voronja,Voronja,Voronja,RU,1.0,1
225,Gisingen,4292500.0,2677500.0,1300.0,Ill,Ill,Rhine,AT,,15611
3095,Tartu,5287500.0,4037500.0,8075.0,Emajogi,Emajogi,Narva,EE,2.0,2
4314,Huerto Mulet,3417500.0,1852500.0,21650.0,Magro,Magro,Jucar,ES,2.0,21
699,Szentgotthard,4807500.0,2667500.0,3275.0,Raab,Raba,Danube,HU,,172111
2923,Le Clain a Dissay,3587500.0,2667500.0,2925.0,Vienne,Clain,Loire,FR,,4411
1344,Kamyanka Buzhska,5342500.0,3097500.0,2425.0,Narew,Bug,Vistula,UA,3.0,2419
1223,Fyrås,4592500.0,4497500.0,2275.0,Indalsalven,Ammeran,Indalsalven,SE,2.0,2
1411,Kilavullen,3062500.0,3387500.0,1250.0,Munster Blackwater,Munster Blackwater,Blackwater,IE,1.0,1
838,Karlovac,4752500.0,2502500.0,3050.0,Sava,Kupa,Danube,HR,,108511
36,Kaub,4162500.0,2992500.0,103525.0,Rhine,Rhine,Rhine,DE,,5311
1604,Novoselki,5612500.0,3792500.0,1650.0,Daugava,Usvyacha,Daugava,BY,2.0,54
2961,La Truyere a Sainte-Genevieve-sur-Argence [Sarrans],3742500.0,2437500.0,2575.0,Lot,Truyere,Garonne,FR,3.0,241
3338,Orio Litta - v. Francigena,4282500.0,2452500.0,1000.0,Lambro,Lambro,Po,IT,,5411
3078,Guadalhorce - Cártama,3012500.0,1642500.0,2850.0,Guadalhorce,Guadalhorce,Guadalhorce,ES,1.0,1
310,Lalm,4277500.0,4307500.0,4025.0,Lagen,Otta,Glomma,NO,3.0,241
125,Kemihaara,5092500.0,5002500.0,10325.0,"Kemijoki, headwaters",Kemijoki,Kemijoki,FI,1.0,91
327,Veliko Selo,5222500.0,2437500.0,1050.0,Danube,Mlava,Danube,RS,,72411
160,Linz,4632500.0,2807500.0,79650.0,Danube,Danube,Danube,AT,,192013
471,Kelheim,4452500.0,2862500.0,23075.0,Danube,Danube,Danube,DE,,211911
830,Aarschot,3962500.0,3112500.0,2100.0,Scheldt,Demer,Scheldt,BE,,24
1560,Walton,3597500.0,3192500.0,9500.0,Thames,Thames,Thames,UK,1.0,31
5164,Bullaque en Luciana,3087500.0,1882500.0,2050.0,Guadiana,Bullaque,Guadiana,ES,2.0,1211
2944,La Semoy a Haulme,3952500.0,2987500.0,1350.0,Meuse,Semoy,Rhine,FR,,2761
660,Bekes,5167500.0,2697500.0,10250.0,Tisa,Koros,Danube,HU,,124511
1153,Lubāna,5327500.0,3872500.0,7150.0,Aiviekste,Aiviekste,Daugava,LV,2.0,21
1625,Rechitsa,5692500.0,3447500.0,60275.0,"Dnieper, below Berezina",Dnieper,Dnieper,BY,1.0,911
1815,SPAŁA,5017500.0,3207500.0,5925.0,Pilica,Pilica,Vistula,PL,2.0,3411
3004,Benageber,3367500.0,1922500.0,4200.0,Turia,Turia,Turia,ES,1.0,1
1703,Litky,5762500.0,3262500.0,85200.0,Desna,Desna,Dnieper,UA,2.0,411
4327,Los Toranes,3402500.0,1957500.0,1050.0,Mijares,Mijares,Mijares,ES,1.0,3
1804,CHAŁUPKI,4917500.0,3007500.0,4650.0,"Oder, headwaters",Oder,Oder,PL,1.0,9511
3333,Vigevano - SS494,4232500.0,2472500.0,7225.0,Ticcino,Ticino,Po,IT,,6111
357,Rekingen,4192500.0,2722500.0,14625.0,Rhine,Rhine,Rhine,CH,,13111
1006,La Cure à Arcy-sur-Cure,3852500.0,2737500.0,1175.0,Yonne,Cure,Seine,FR,3.0,1061
18,Halle-Trotha UP,4457500.0,3157500.0,18000.0,Saale,Saale,Elbe,DE,2.0,4111
868,Dalj,5022500.0,2532500.0,253225.0,Danube,Danube,Danube,HR,,131111
2536,KALSINKOSI,4972500.0,4302500.0,26275.0,"Kokemaenjoki, below Vanajanselka catchment",Kokemaenjoki,Kokem,FI,1.0,1
932,Ziegelhausen AMS,4232500.0,2922500.0,13875.0,Neckar,Neckar,Rhine,DE,,10111
1327,Chernivtsi,5497500.0,2927500.0,7100.0,Prut,Prut,Danube,UA,,21111
2876,Koitajoki Lylykoski,5362500.0,4567500.0,3875.0,Neva,Saarilahti,Neva,FI,2.0,32
2,Hofkirchen,4547500.0,2847500.0,47525.0,Danube,Danube,Danube,DE,,211111
129,"Olkkajärvi, Permantokoski",5037500.0,4907500.0,3550.0,Raudanjoki,Raudanjoki,Kemijoki,FI,2.0,41
1798,BABINO,5177500.0,3412500.0,3725.0,Narew,Narew,Vistula,PL,2.0,2511
289,Košické Olšany,5152500.0,2907500.0,1200.0,Tisa,Torysa,Danube,SK,,126321
4450,Żywiec,4982500.0,2997500.0,1000.0,"Vistula, headwaers",Sola,Vistula,PL,2.0,7611
273,Devín,4842500.0,2807500.0,131250.0,Danube,Danube,Danube,SK,,175111
2548,TVILUMBRO,4302500.0,3682500.0,1250.0,Gudena,Gudena,Gudena,DK,1.0,1
2433,DAYS WEIR,3547500.0,3227500.0,3425.0,Thames,Thames,Thames,UK,1.0,93
1616,Sakhkombinat,5257500.0,3472500.0,1625.0,"Nemunas, below Shchara",Kotra,Nemunas,BY,2.0,341
624,N. Ribagorzana A.A.Sta.Ana,3542500.0,2137500.0,1775.0,Segre,Noguera Ribagorzana,Ebro,ES,3.0,2411
391,Ponte Bacchello,4397500.0,2402500.0,1575.0,Secchia,Secchia,Po,IT,,1411
3229,La Saône à Auxonne,3972500.0,2687500.0,8825.0,Saone,Saone,Rhone,FR,2.0,655
5208,Ardila en Oliva,2847500.0,1847500.0,1750.0,Ardilla,Ardila,Guadiana,ES,2.0,231
3183,La Creuse à Ciron [Scoury],3652500.0,2652500.0,3500.0,Vienne,Creuse,Loire,FR,,4231
92,Sprey,4637500.0,3152500.0,1650.0,Havel,Spree,Elbe,DE,3.0,2221
1086,Flaksvatn,4217500.0,3917500.0,1825.0,Tovdal,Tovdal,Tovdal,NO,,1
128,Vikajärvi  luusua,5037500.0,4917500.0,3150.0,Raudanjoki,Raudanjoki,Kemijoki,FI,2.0,41
642,Huerva En Zaragoza,3407500.0,2122500.0,1100.0,Huerva,Huerva,Ebro,ES,2.0,6111
3240,Le Doubs à Voujeaucourt,4072500.0,2712500.0,3600.0,Saone,Doubs,Rhone,FR,3.0,643
293,Hanušovce nad Toplou,5157500.0,2947500.0,1075.0,Tisa,Topla,Danube,SK,,128321
5137,Trier UP,4077500.0,2967500.0,23675.0,Moselle,Moselle,Rhine,DE,,4131
860,Terezino Polje,4892500.0,2567500.0,34300.0,Drava,Drava,Danube,HR,,141111
1720,Zapsillya,6007500.0,3172500.0,21650.0,Psel,Psel,Dnieper,UA,2.0,211
2609,TARTU,5292500.0,4032500.0,8325.0,Emajogi,Emajogi,Narva,EE,2.0,2
487,Seebruck,4507500.0,2762500.0,1500.0,Inn,Alz,Danube,DE,,203211
2840,SanRafaelDeNavallana 5051,3032500.0,1782500.0,1300.0,Guadajoz,Gato,Guadalquivir,ES,2.0,721
973,Genil_Loja,3057500.0,1687500.0,4300.0,Genil,Genil,Guadalquivir,ES,2.0,411
165,Lienz-Peggetz,4532500.0,2637500.0,1975.0,Drava,Drava,Danube,AT,,143911
893,Landsberg,4387500.0,2767500.0,2325.0,Lech,Lech,Danube,DE,,212013
1922,Le Rhone à Beaucaire,3887500.0,2312500.0,95950.0,Rhone,Rhone,Rhone,FR,1.0,111
178,Brixlegg,4457500.0,2702500.0,8550.0,Inn,Inn,Danube,AT,,203311
3182,La Vienne à Ingrandes,3602500.0,2687500.0,10250.0,Vienne,Vienne,Loire,FR,,4311
648,Tiron En Haro,3262500.0,2252500.0,1225.0,Tiron,Tiron,Ebro,ES,2.0,18111
2781,Guadiana En VillanuevaDeLaSerena,2957500.0,1912500.0,35100.0,Guadiana,Guadiana,Guadiana,ES,1.0,911
426,Parma Ovest,4337500.0,2412500.0,1375.0,Taro,Taro,Po,IT,,3611
888,Hofkirchen,4552500.0,2842500.0,47700.0,Danube,Danube,Danube,DE,,211111
2998,Valdecanas,2982500.0,1992500.0,36700.0,Tagus,Tagus,Tagus,ES,1.0,711
506,MIELEC 2,5127500.0,3087500.0,3900.0,"Vistula, below Dunajec",Wisloka,Vistula,PL,2.0,5211
2205,VECHTERWEERD,4057500.0,3242500.0,3725.0,Ijssel,Vechte,Rhine,NL,,3211
336,"Brügg, Aegerten",4117500.0,2672500.0,8300.0,Aare,Aare,Rhine,CH,,12511
563,Bílá Hora,4567500.0,2967500.0,4775.0,Vltava,Berounka,Elbe,CZ,3.0,12211
333,Locarno,4222500.0,2557500.0,2850.0,Ticcino,Lago Maggiore,Po,CH,,6311
2258,NEW BRIDGE,3112500.0,3412500.0,1100.0,Suir,Suir,Barrow,IE,2.0,2
179,Innsbruck (oberh. Sill),4422500.0,2682500.0,5850.0,Inn,Inn,Danube,AT,,203331
1958,UMEAE,4832500.0,4557500.0,26950.0,Umeaelven,Umeaelven,Umealven,SE,1.0,1
4142,Tevere a Foro Italico,4527500.0,2097500.0,17200.0,"Tiber, below Aniene",Tiber,Tiber,IT,1.0,111
2004,"VUOSJARVI, HUOPANANKOSKI",5102500.0,4527500.0,2275.0,"Kymijoki, Keitele catchment",Huopanankoski,Kymijoki,FI,2.0,63
4338,Benaguasil,3397500.0,1897500.0,5425.0,Turia,Turia,Turia,ES,1.0,1
3000,Entrepenas,3242500.0,2027500.0,3850.0,Tagus,Tagus,Tagus,ES,1.0,911
663,Berettyoujfalu,5192500.0,2747500.0,3575.0,Tisa,Barcau,Danube,HU,,124421
797,Radauti,5552500.0,2937500.0,9175.0,Prut,Prut,Danube,RO,,21111
1642,M.Vikorovichi,5472500.0,3332500.0,26900.0,Pripyat,Goryn,Dnieper,BY,3.0,641
1487,Saxons Lode,3487500.0,3287500.0,6800.0,"Severn, below Teme",Severn,Severn,UK,1.0,3
5169,Guadiana en Puebla de D. Rodrigo,3057500.0,1897500.0,22550.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111
577,Straznice,4852500.0,2892500.0,9150.0,Morava,Morava,Danube,CZ,,183311
186,Telfs (Fussgängersteg),4397500.0,2687500.0,5300.0,Inn,Inn,Danube,AT,,203331
2200,LITH,4012500.0,3197500.0,29175.0,Meuse,Meuse,Rhine,NL,,2311
1503,Derby City,3552500.0,3372500.0,1175.0,Trent,Derwent,Trent,UK,2.0,6
2516,SOLBERGFOSS,4382500.0,4057500.0,40450.0,"Glomma, below Lagen",Glomma,Glomma,NO,1.0,111
1152,Sīļi,5322500.0,3807500.0,2750.0,"Daugava, below Dysna",Dubna,Daugava,LV,2.0,32
3149,La Serre à Pont-à-Bucy,3852500.0,2972500.0,1625.0,Oise,Seine,Seine,FR,1.0,432
655,Jalon En Cetina,3322500.0,2102500.0,1975.0,Jalon,Jalon,Ebro,ES,2.0,8511
40,Koeln,4107500.0,3092500.0,144150.0,Rhine,Rhine,Rhine,DE,,3511
82,Golzern 1,4512500.0,3127500.0,5500.0,Mulde,United Mulde,Elbe,DE,2.0,6111
3130,L'Armançon à Brienon-sur-Armançon,3847500.0,2782500.0,2900.0,Yonne,Armancon,Seine,FR,3.0,1021
1609,Stolbtsy,5422500.0,3497500.0,3025.0,"Nemunas, headwaters",Nemunas,Nemunas,BY,1.0,531
81,Kleindalzig,4482500.0,3122500.0,2975.0,Saale,White Elster,Elbe,DE,3.0,4231
362,Halden,4262500.0,2707500.0,1125.0,Thur,Thur,Rhine,CH,,14111
2712,Bobosheva,5392500.0,2207500.0,4400.0,Strimonas,Strimonas,Strimonas,BG,1.0,5
1848,OSTROŁĘKA,5097500.0,3397500.0,21950.0,Narew,Narew,Vistula,PL,2.0,2505
462,Chamerau,4527500.0,2897500.0,1350.0,Regen,Regen,Danube,DE,,211411
486,Schwürbitz,4402500.0,3007500.0,2500.0,Main,Main,Rhine,DE,,8911
1359,Angleur,4012500.0,3062500.0,3725.0,Meuse,Ourthe,Rhine,BE,,2411
1260,Torrböle 2,4792500.0,4547500.0,2875.0,Ore,Ore,Ore,SE,1.0,1
792,Itcani,5527500.0,2862500.0,2325.0,Siret,Suceava,Danube,RO,,43411
2260,PASS BRIDGE,3192500.0,3472500.0,1150.0,Barrow,BARROW,Barrow,IE,1.0,5
3211,La Garonne à Lamagistère,3587500.0,2377500.0,32325.0,"Garonne, below Tarn",Garonne,Garonne,FR,1.0,351
2753,Vranov Hamry_dyje,4752500.0,2877500.0,2375.0,Morava,Thaya,Danube,CZ,,182311
3206,Le Salat à Roquefort-sur-Garonne,3587500.0,2272500.0,4425.0,Salat,Salat,Garonne,FR,2.0,551
2013,HERRENHAUSEN,4292500.0,3257500.0,5375.0,Aller,Leine,Weser,DE,3.0,221
2480,AKCASUSURLUK,5877500.0,2102500.0,21725.0,Kocacay,KOCASU,Kocacay,TR,1.0,1
2267,CATEZ I,4752500.0,2547500.0,9700.0,Sava,Krka,Danube,SI,,109151
2490,CARSAMBA,6517500.0,2407500.0,36025.0,Yesil,YESILIRMAK,Yesil,TR,1.0,1
1145,Daugavpils,5342500.0,3757500.0,63700.0,"Daugava, below Dysna",Daugava,Daugava,LV,1.0,33
2789,Candoglia,4197500.0,2537500.0,1625.0,Ticcino,Lago di Mergozzo,Po,IT,,6211
2882,Jaasjarvi-luusua,5162500.0,4367500.0,1600.0,Kymijoki,Tainionvirta,Kymijoki,FI,2.0,32
183,Magerbach,4387500.0,2682500.0,5175.0,Inn,Inn,Danube,AT,,203331
1845,NOWOGRÓD,5107500.0,3412500.0,20200.0,Narew,Narew,Vistula,PL,2.0,2505
1365,Camisky,3412500.0,3847500.0,1250.0,Lochy,Lochy,Lochy,UK,1.0,1
930,Alken,4142500.0,3022500.0,27925.0,Moselle,Moselle,Rhine,DE,,4111
2517,HAGA BRU,4332500.0,4442500.0,3150.0,Gauldalen,Gaula,Gaula,NO,1.0,1
900,Heitzenhofen,4462500.0,2887500.0,5475.0,Naab,Naab,Danube,DE,,211611
1743,Karanovac,4977500.0,2432500.0,1800.0,Sava,Spreca,Danube,BA,,104211
49,Mainz,4197500.0,2987500.0,98300.0,Rhine,Rhine,Rhine,DE,,7111
858,Botovo,4852500.0,2597500.0,31300.0,Drava,Drava,Danube,HR,,141111
1965,GLAN,4682500.0,3947500.0,12425.0,Motala Stroem,Motala Stroem,Motala Stroem,SE,1.0,1
1148,Jēkabpils,5287500.0,3822500.0,69075.0,"Daugava, below Dysna",Daugava,Daugava,LV,1.0,31
817,Kormend,4822500.0,2677500.0,4775.0,Raab,Raba,Danube,HU,,172111
356,"Neuhausen, Flurlingerbrücke",4217500.0,2727500.0,11775.0,Rhine,Rhine,Rhine,CH,,15111
2483,SOEKE,5857500.0,1807500.0,26475.0,Buyuk Menderes,BUYUK MENDERES,Buyuk Menderes,TR,1.0,1
2937,Le Tarn a Marsal [Pecotte],3697500.0,2347500.0,4550.0,Tarn,Tarn,Garonne,FR,2.0,431
3309,Olginate - S.Maria Lavello,4277500.0,2517500.0,4600.0,Adda,Adda,Po,IT,,4511
2237,DRAWSKO POMORSKIE,4702500.0,3377500.0,1075.0,Warta,Drawa,Oder,PL,4.0,2221
2352,SOUTH PARK,3582500.0,3542500.0,1350.0,Tees,Skerne,Tees,UK,1.0,1
2062,CARCASSONNE,3702500.0,2267500.0,2800.0,Aude,Orbiel,Aude,FR,1.0,1
1197,Munkedal 2,4417500.0,3927500.0,1350.0,Orekilsalven,Orekilsalven,Orekilsalven,SE,1.0,1
467,Harburg,4367500.0,2857500.0,1625.0,Wornitz,Wornitz,Danube,DE,,212211
3350,Hartolankoski,5007500.0,4312500.0,21300.0,Kokemaen,Kokemaen,Kokem,FI,1.0,3
2966,Prijedor,4842500.0,2457500.0,3175.0,Sava,Sana,Danube,BA,,106211
1799,ŻAGAŃ,4692500.0,3177500.0,4400.0,Bobr,Bobr,Oder,PL,2.0,6111
1537,Sheepmount,3497500.0,3607500.0,2375.0,Eden,Eden,Eden,UK,1.0,1
1209,Västersel,4737500.0,4507500.0,1450.0,Moalven,Moalven,Moalven,SE,1.0,1
2881,Hankavesi-luusua,5177500.0,4492500.0,5025.0,Kymijoki,Hancavesi,Kymijoki,FI,2.0,41
2450,MANLEY HALL,3452500.0,3392500.0,1075.0,R. Dee,DEE (WALES),Dee,UK,,1
5147,Versen Wehrdurchstich,4132500.0,3297500.0,8525.0,Ems,Ems,Ems,DE,1.0,1
2933,La Seille a Metz [pont Lothaire],4042500.0,2892500.0,1250.0,Moselle,Seille,Rhine,FR,,4541
914,Burgkirchen,4527500.0,2792500.0,2250.0,Inn,Alz,Danube,DE,,203211
1542,Farmoor,3537500.0,3242500.0,1550.0,Thames,Thames,Thames,UK,1.0,95
1989,MEZOTNE,5187500.0,3787500.0,9525.0,Lielupe,Lielupe,Lielupe,LV,1.0,1
478,Neumühle,4392500.0,2922500.0,1825.0,Main,Rednitz,Rhine,DE,,8851
124,Jumisko,5112500.0,4922500.0,1300.0,Jumiskonjoki,Jumiskonjoki,Kemijoki,FI,2.0,61
3236,Le Doubs à Glère [Courclavon],4097500.0,2697500.0,1350.0,Saone,Doubs,Rhone,FR,3.0,647
2980,Slovac,5122500.0,2407500.0,1000.0,Sava,Kolubara,Danube,RS,,101211
2688,IMENI KOSTA KHETAGUROVA,6807500.0,2842500.0,3875.0,Kuban,Kuban,Kuban,RU,1.0,5
221,Greimpersdorf,4682500.0,2787500.0,1100.0,Ybbs,Ybbs,Danube,AT,,191411
1882,GRUDZIĄDZ,4897500.0,3427500.0,189525.0,"Vistula, below Narew",Vistula,Vistula,PL,1.0,1111
1610,Belitsa,5327500.0,3497500.0,16850.0,"Nemunas, headwaters",Nemunas,Nemunas,BY,1.0,511
1719,Hadyach,5992500.0,3307500.0,11225.0,Psel,Psel,Dnieper,UA,2.0,211
108,Solkan,4602500.0,2542500.0,1550.0,Soca,Soca,Soca,SI,1.0,3
80,Colditz,4517500.0,3112500.0,2325.0,Mulde,Zwickauer Mulde,Elbe,DE,2.0,6311
5145,Nienburg,4267500.0,3282500.0,21975.0,"Weser, below Diemel",Weser,Weser,DE,1.0,311
633,Piedra En Carenas,3332500.0,2097500.0,1500.0,Jalon,Piedra,Ebro,ES,3.0,8411
214,Raabs an der Thaya,4722500.0,2872500.0,1375.0,Morava,Thaya,Danube,AT,,182311
4131,Tevere a Ponte Felice,4522500.0,2142500.0,13825.0,"Tiber, below Nera",Tiber,Tiber,IT,1.0,311
3042,Guadalquivir - Arroyo de María,3147500.0,1772500.0,2575.0,Guadalimar,Guadalimar,Guadalquivir,ES,2.0,1031
564,Beroun,4612500.0,2992500.0,8325.0,Vltava,Litavka,Elbe,CZ,4.0,12211
1332,Galych,5387500.0,2997500.0,14950.0,"Dniester, below Stryi",Dniester,Dniester,UA,1.0,51
2992,La Fernandina,3132500.0,1777500.0,2150.0,Guadalen,Guadalen,Guadalquivir,ES,3.0,1021
977,Guadalb_Men,3107500.0,1757500.0,1075.0,Guadalei,Guadalbullon,Guadalquivir,ES,2.0,811
1938,SMALININKAI,5112500.0,3617500.0,81175.0,"Nemunas, below Neris",Nemunas,Nemunas,LT,1.0,151
510,KOŚMIN,5142500.0,3227500.0,10200.0,Wieprz,Wieprz,Vistula,PL,2.0,3611
544,GOZDOWICE,4607500.0,3307500.0,109775.0,"Oder, below Warta",Oder,Oder,PL,1.0,1311
1921,Le Rhone à Viviers,3897500.0,2397500.0,71025.0,"Rhone, below Isere",Rhone,Rhone,FR,1.0,331
2042,ABBEVILLE,3737500.0,3032500.0,5900.0,Somme,Somme,Somme,FR,1.0,1
2606,NYUKHCHA,5577500.0,4772500.0,1225.0,"Teno-, Naatamo- and Paatsjoki (Finnish part)",NYUKHCHA,Nyukhcha,RU,1.0,1
244,Grdelica,5302500.0,2282500.0,3775.0,Velika Morava,Juzna Morava,Danube,RS,,83511
5189,Matachel en los Molinos,2912500.0,1872500.0,1275.0,Matachel,Matachel,Guadiana,ES,2.0,611
2168,WAHMBECK,4292500.0,3167500.0,13050.0,Weser,Weser,Weser,DE,1.0,511
284,Slovenské Ďarmoty,5012500.0,2817500.0,2750.0,Ipel,Ipel,Danube,SK,,154111
650,Ebro En Tudela,3362500.0,2177500.0,26500.0,Ebro,Ebro,Ebro,ES,1.0,9511
1930,La Marne à la Ferté-sous-Jouarre,3822500.0,2897500.0,8650.0,Marne,Marne,Seine,FR,2.0,611
311,Losna,4337500.0,4242500.0,11200.0,Lagen,Lagen,Glomma,NO,2.0,215
2701,NAMOKHVANI,6927500.0,2727500.0,3550.0,Rioni,RIONI,Rioni,GE,1.0,1
4014,Skavice,5182500.0,2142500.0,5650.0,Drin,Black Drin,Drin,AL,2.0,5
1911,La Vienne à Nouatre,3602500.0,2702500.0,20000.0,Vienne,Vienne,Loire,FR,,4111
1891,OANCEA,5712500.0,2697500.0,26750.0,Prut,Prut,Danube,RO,,21111
131,Unari  luusua,5002500.0,4967500.0,1175.0,Ounasjoki,Meltausjoki,Kemijoki,FI,3.0,22
1357,Amay,3982500.0,3057500.0,16750.0,Meuse,Meuse,Rhine,BE,,2511
1439,Moinho Da Gamitinha,2712500.0,1857500.0,2650.0,Sado,Sado,Sado,PT,1.0,1
3157,L'Arroux à Rigny-sur-Arroux,3867500.0,2627500.0,2275.0,Arroux,Arroux,Loire,FR,,9411
243,Vranjski Priboj,5307500.0,2247500.0,2825.0,Velika Morava,Juzna Morava,Danube,RS,,83511
2431,EYNSHAM,3542500.0,3242500.0,1575.0,Thames,Thames,Thames,UK,1.0,95
548,POZNAŃ (MOST ROCHA),4792500.0,3282500.0,25575.0,Warta,Warta,Oder,PL,2.0,2531
459,Bad Kissingen,4327500.0,3017500.0,1575.0,Main,Franconian Saale,Rhine,DE,,8611
611,Najerilla En Torremontalbo,3277500.0,2237500.0,1125.0,Najerilla,Najerilla,Ebro,ES,2.0,16111
1494,Kings Bromley,3527500.0,3357500.0,1325.0,Trent,Trent,Trent,UK,1.0,9
558,Predmerice,4667500.0,3032500.0,2175.0,Jizera,Jizera,Elbe,CZ,2.0,14111
358,Rheinfelden (Messstation),4152500.0,2717500.0,34350.0,Rhine,Rhine,Rhine,CH,,11711
1014,Usce,5182500.0,2322500.0,6850.0,Velika Morava,Ibar,Danube,RS,,82211
292,Veľké Kapušany,5212500.0,2892500.0,2350.0,Tisa,Latorica,Danube,SK,,128231
867,Aljmas,5017500.0,2532500.0,253200.0,Danube,Danube,Danube,HR,,131111
211,Wallnerau,4552500.0,2692500.0,2275.0,Inn,Salzach,Danube,AT,,202311
257,Lopatnica lakat,5172500.0,2347500.0,7825.0,Velika Morava,Ibar,Danube,RS,,82211
2765,Zavidovici,4972500.0,2412500.0,6575.0,Sava,Bosna,Danube,BA,,104511
498,Zator,4997500.0,3027500.0,1125.0,"Vistula, headwaers",Skawa,Vistula,PL,2.0,7411
2860,ORELLANA,2977500.0,1902500.0,26425.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111
3037,Corbones - Carmona,2942500.0,1742500.0,1675.0,Corbones,Corbones,Guadalquivir,ES,2.0,361
161,Wildungsmauer,4832500.0,2802500.0,103800.0,Danube,Danube,Danube,AT,,191111
5231,Solre Us,3902500.0,3037500.0,1375.0,Meuse,Haute sambre,Rhine,BE,,2611
1164,Suria,3637500.0,2117500.0,1025.0,Llobregat,Cardoner,Llobregat,ES,2.0,4
