station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_5
5186,Búrdalo en Sta. Amalia,2932500.0,1917500.0,550.0,Burdalo,Burdalo,Guadiana,ES,2.0,721.0,11.094231458983526,17.13781862550782,32.01091690437693,41.85820211597143,51.303954509959404,63.53051209332098,72.69259646521829,81.8212499302631,93.86477478515131,1
5189,Matachel en los Molinos,2912500.0,1872500.0,1275.0,Matachel,Matachel,Guadiana,ES,2.0,611.0,15.139178828522692,29.81858057017164,65.94417597613798,89.86246352666359,112.80545918849911,142.50281371292942,164.7568018792509,186.92958898091433,216.1823712870414,0
5196,Guadiana en Montijo,2897500.0,1912500.0,42800.0,Guadiana,Guadiana,Guadiana,ES,1.0,551.0,168.06970341933095,266.9280099153025,510.21552570416543,671.2930303016403,825.8024399486511,1025.799022054992,1175.66831656868,1324.9907632013003,1521.9933774750205,1
5199,Guadajira en Guadajira,2877500.0,1907500.0,875.0,Guadajira,Guadajira,Guadiana,ES,2.0,541.0,15.170469484651967,25.309278198507847,50.26060168848681,66.78054892514707,82.62687893450929,103.13832770673554,118.5087721641948,133.82313245171179,154.02752288735184,2
5202,Albuera en Talavera,2867500.0,1917500.0,500.0,Guadiana,Rivera de los limonetes,Guadiana,ES,2.0,521.0,5.877214554885284,10.89756174561828,23.252495182403372,31.432536155785485,39.27902784836565,49.435506496669056,57.046358010897556,64.62943880639956,74.63387400453264,2
5204,Gévora en los Riscos,2852500.0,1947500.0,525.0,Gevora,Gevora,Guadiana,ES,3.0,431.0,20.14876337797191,27.293625600891644,44.876930863547244,56.51860892129929,67.6855860140896,82.14009241677503,92.97171090894612,103.76380664470337,118.00192771344825,3
5205,Gévora en Valdebotoa,2857500.0,1927500.0,2075.0,Gevora,Gevora,Guadiana,ES,3.0,411.0,34.75945250955385,50.85553334513161,90.46753621293325,116.69412886551684,141.85130620030185,174.4146917824138,198.81636691490897,223.12900443376878,255.2049130403881,3
1479,Vendinha,2782500.0,1887500.0,825.0,Degebe,Degebe,Guadiana,PT,2.0,321.0,5.629418806670814,12.595777386441478,29.739790196694308,41.09061842685819,51.9786053821437,66.07198766902407,76.63299445424704,87.15546589971824,101.0378689149763,0
5208,Ardila en Oliva,2847500.0,1847500.0,1750.0,Ardilla,Ardila,Guadiana,ES,2.0,231.0,10.978789901672888,17.025848863454314,31.907491132943665,41.76043320976592,51.21161180469348,63.44519304858304,72.61254066566758,81.74643817120204,93.79688154175292,0
5213,Múrtigas en Encinasola,2837500.0,1837500.0,825.0,Ardilla,Murtigas,Guadiana,ES,3.0,221.0,8.194821064525936,13.13233803016491,25.28342860933258,33.32850787401968,41.045541055384824,51.03444894002581,58.51972974766167,65.97769802298637,75.81707100770731,0
1448,Oeiras,2762500.0,1802500.0,500.0,Guadiana,Ribera de Oeiras,Guadiana,PT,2.0,121.0,18.070206718851964,25.598095049417665,44.12401680546081,56.38978900160285,68.15541217553134,83.38480452459712,94.7970909906381,106.16773594036752,121.16914283926586,0
