version__origin__name,version__version,station_id,StationName,StationLon,StationLat,drainage_area,lon_provided,lat_provided,start_date,end_date,quantity_discharges,drainage_area_provided,to_calibrate,valid_for_origin,legend,comments,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River
EFAS,11,00610,Rioalcanadre En P.Alcofea,-0.125338,41.912731,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1300,7665,Ebro,3,0,TRUE,1,1,0,1,1,1,316.43,TRUE,3477500,2142500,24,ID_610_202201190822.mod,Wrong area from provider,610,TRUE,1012,TRUE,Alcanadre
EFAS,11,00611,Najerilla En Torremontalbo,-2.684010,42.498307,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C292,Ebro,ES,1125,1090,Ebro,3,0,TRUE,1,1,0,1,1,1,425.35,TRUE,3277500,2237500,24,ID_611_202201190832.mod,,611,TRUE,1012,TRUE,Najerilla
EFAS,11,00612,Jiloca En Calamocha,-1.300512,40.924081,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C294,Ebro,ES,1925,1498,Ebro,0,0,TRUE,1,1,0,1,1,1,872.43,FALSE,3367500,2047500,24,ID_612_202201190832.mod,strongly regulated but no dam in lsf,612,TRUE,1012,TRUE,Jiloca
EFAS,11,00613,Jiloca En Morata De Jiloca,-1.584510,41.251626,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C296,Ebro,ES,2975,2502,Ebro,3,0,TRUE,1,1,0,1,1,1,635.79,TRUE,3352500,2087500,24,ID_613_202201190832.mod,Low data quality  dam?,613,TRUE,1012,TRUE,Jiloca
EFAS,11,00614,Gallego En Sta. Eulalia,-0.750966,42.271258,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1875,1901,Ebro,3,0,TRUE,1,1,0,1,1,1,427,TRUE,3432500,2192500,24,ID_614_202201190840.mod,,614,TRUE,1012,TRUE,Gallego
EFAS,11,00615,Irati En Liedena,-1.294830,42.623685,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C298,Ebro,ES,1575,1546,Ebro,3,0,TRUE,1,1,0,1,1,1,410.77,TRUE,3392500,2242500,24,ID_615_202201190840.mod,,615,TRUE,1012,TRUE,Irati
EFAS,11,00616,Arga En Echauri,-1.789863,42.790801,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1775,1756,Ebro,3,0,TRUE,1,1,0,1,1,1,377.55,TRUE,3357500,2262500,24,ID_616_202201190841.mod,,616,TRUE,1012,TRUE,Arga
EFAS,11,00617,Segre A/Abajo E.Oliana,1.292847,42.089524,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C519,Ebro,ES,2675,2700,Ebro,3,0,TRUE,1,1,0,1,1,1,440,TRUE,3597500,2147500,24,ID_617_202201190843.mod,Dam oscillations,617,TRUE,1012,TRUE,Segre
EFAS,11,00618,Jalon En Grisen,-1.175651,41.732907,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C301,Ebro,ES,10050,9694,Ebro,3,0,TRUE,1,1,0,1,1,1,250,TRUE,3387500,2132500,24,ID_618_202201190843.mod,,618,TRUE,1012,TRUE,Jalon
EFAS,11,00619,Gallego En Zaragoza,-0.841816,41.669308,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C116,Ebro,ES,3850,4008,Ebro,3,0,TRUE,1,1,0,1,1,1,194.34,TRUE,3417500,2132500,24,ID_619_202201190845.mod,,619,TRUE,1012,TRUE,Gallego
EFAS,11,00620,Nela En Trespaderne,-3.401620,42.802417,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C303,Ebro,ES,1075,1093,Ebro,3,0,TRUE,1,1,0,1,1,1,545.29,TRUE,3227500,2292500,24,ID_620_202201190847.mod,,620,TRUE,1012,TRUE,Nela
EFAS,11,00621,Oca En Oña,-3.413880,42.735292,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C304,Ebro,ES,1125,1051,Ebro,3,0,TRUE,1,1,0,1,1,1,575.62,TRUE,3227500,2277500,24,ID_621_202201190852.mod,,621,TRUE,1012,TRUE,Oca
EFAS,11,00622,Flumen En Albalatillo,-0.181336,41.758431,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1475,1499,Ebro,3,0,TRUE,1,1,0,1,1,1,244.47,TRUE,3472500,2132500,24,ID_622_202201190857.mod,,622,TRUE,1012,TRUE,Flumen
EFAS,11,00623,Segre En Balaguer,0.807173,41.793029,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,7725,7796,Ebro,3,0,TRUE,1,1,0,1,1,1,210,TRUE,3557500,2122500,24,ID_623_202201190857.mod,,623,TRUE,1012,TRUE,Segre
EFAS,11,00624,N. Ribagorzana A.A.Sta.Ana,0.578476,41.877014,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C518,Ebro,ES,1775,1757,Ebro,3,0,TRUE,1,1,0,1,1,1,300,TRUE,3542500,2137500,24,ID_624_202201190857.mod,Dam oscillations,624,TRUE,1012,TRUE,Noguera Ribagorzana
EFAS,11,00625,Guadalope En Caspe,0.012879,41.210490,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C306,Ebro,ES,3850,3845,Ebro,3,0,TRUE,1,1,0,1,1,1,147,TRUE,3482500,2067500,24,ID_625_202201190908.mod,,625,TRUE,1012,TRUE,Guadalope
EFAS,11,00626,Aragon A.A. Yesa,-1.210999,42.615940,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C516,Ebro,ES,2225,2191,Ebro,3,0,TRUE,1,1,0,1,1,1,423,TRUE,3402500,2237500,24,ID_626_202201190908.mod,,626,TRUE,1012,TRUE,Aragon
EFAS,11,00627,N. Pallaresa En Collegats,1.034106,42.274679,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,,Ebro,ES,1525,1518,Ebro,0,0,TRUE,1,1,0,1,1,1,540.04,FALSE,3582500,2172500,24,ID_627_202201190908.mod,Few old data,627,TRUE,1012,TRUE,Noguera Pallaresa
EFAS,11,00628,Guadalope A.A. Santolea,-0.313887,40.777755,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C521,Ebro,ES,1225,1236,Ebro,3,0,TRUE,1,1,0,1,1,1,540,TRUE,3447500,2022500,24,ID_628_202201190908.mod,,628,TRUE,1012,TRUE,Guadalope
EFAS,11,00629,Segre En Organya,1.343341,42.229438,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,2300,2384,Ebro,3,0,TRUE,1,1,0,1,1,1,541.05,TRUE,3607500,2167500,24,ID_629_202201190908.mod,,629,TRUE,1012,TRUE,Segre
EFAS,11,00630,N.Ribagorzana (Montañana),0.694587,42.150305,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1125,1068,Ebro,3,0,TRUE,1,1,0,1,1,1,528.99,TRUE,3552500,2162500,24,ID_630_202201190908.mod,,630,TRUE,1012,TRUE,Noguera Ribagorzana
EFAS,11,00631,Ebro En Mendavia,-2.205411,42.415710,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,12025,12010,Ebro,3,0,TRUE,1,1,0,1,1,1,325,TRUE,3312500,2232500,24,ID_631_202201190918.mod,,631,TRUE,1012,TRUE,Ebro
EFAS,11,00632,Gallego En Anzanigo,-0.651457,42.404171,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C307,Ebro,ES,1425,1391,Ebro,3,0,TRUE,1,1,0,1,1,1,580,TRUE,3442500,2202500,24,ID_632_202201190918.mod,,632,TRUE,1012,TRUE,Gallego
EFAS,11,00633,Piedra En Carenas,-1.798645,41.266454,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C520,Ebro,ES,1500,1478,Ebro,3,0,TRUE,1,1,0,1,1,1,640,TRUE,3332500,2097500,24,ID_633_202201190918.mod,,633,TRUE,1012,TRUE,Piedra
EFAS,11,00634,Jalon En Ateca,-1.800571,41.322951,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,4050,3619,Ebro,3,0,TRUE,1,1,0,1,1,1,610,TRUE,3332500,2102500,24,ID_634_202201190918.mod,,634,TRUE,1012,TRUE,Jalon
EFAS,11,00635,Ebro En Palazuelos,-3.343153,42.791702,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,4500,4530,Ebro,3,0,TRUE,1,1,0,1,1,1,531.55,TRUE,3232500,2282500,24,ID_635_202201190918.mod,,635,TRUE,1012,TRUE,Ebro
EFAS,11,00636,Ebro En Asco,0.569761,41.185938,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,83350,82245,Ebro,3,0,TRUE,1,1,0,1,1,1,40,TRUE,3527500,2057500,24,ID_636_202201190918.mod,Moved downstream of dams  Dam oscillations,636,TRUE,1012,TRUE,Ebro
EFAS,11,00637,Aragon En Cola De Yesa,-0.998637,42.609706,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,C310,Ebro,ES,1500,1471,Ebro,0,0,TRUE,0,1,0,0,0,0,497,FALSE,3422500,2232500,,,Close to 649 but not consistent  older data,637,FALSE,1012,FALSE,Aragon
EFAS,11,00638,Matarraña En Nonaspe,0.171587,41.195372,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1150,1260,Ebro,3,0,TRUE,1,1,0,1,1,1,212.01,TRUE,3497500,2067500,24,ID_638_202201190918.mod,Manually swapped to nrt6 data because hist6 data are actually not there.,638,TRUE,1012,TRUE,Matarranya
EFAS,11,00639,Alhama En Cintruenigo,-1.811868,42.079921,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1100,1120,Ebro,3,0,TRUE,1,1,0,1,1,1,379.28,TRUE,3337500,2182500,24,ID_639_202201190925.mod,,639,TRUE,1012,TRUE,Alhama
EFAS,11,00640,R.Alcanadre En Ballobar,0.195275,41.620400,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C313,Ebro,ES,3300,3390,Ebro,3,0,TRUE,1,1,0,1,1,1,150,TRUE,3497500,2117500,24,ID_640_202201190932.mod,,640,TRUE,1012,TRUE,Alcanadre
EFAS,11,00641,Gallego En Zuera,-0.785065,41.822767,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,3250,3276,Ebro,2,0,TRUE,1,1,0,1,1,1,274,FALSE,3427500,2147500,24,ID_641_202201190932.mod,Close to 619,641,TRUE,1012,TRUE,Gallego
EFAS,11,00642,Huerva En Zaragoza,-0.897818,41.637059,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1100,1017,Ebro,3,0,TRUE,1,1,0,1,1,1,214.07,TRUE,3407500,2122500,24,ID_642_202201190932.mod,Moved West to avoid conflict in inflow point,642,TRUE,1012,TRUE,Huerva
EFAS,11,00643,Arba En Tauste,-1.280026,41.912961,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,2175,2193,Ebro,3,0,TRUE,1,1,0,1,1,1,243.31,TRUE,3392500,2167500,24,ID_643_202201190932.mod,,643,TRUE,1012,TRUE,Arba
EFAS,11,00644,Ebro En Gelsa,-0.476091,41.398134,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Ebro,ES,47550,47133,Ebro,,0,TRUE,1,0,0,1,1,1,150,FALSE,3442500,2097500,,,No discharge data available for calibration period,644,FALSE,1012,TRUE,Ebro
EFAS,11,00645,Jalon En Calatayud,-1.633044,41.354860,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,7575,6841,Ebro,2,0,TRUE,1,1,0,1,1,1,520,FALSE,3347500,2102500,24,ID_645_202201190933.mod,Close to 646,645,TRUE,1012,TRUE,Jalon
EFAS,11,00646,Jalon En Chodes,-1.461174,41.494452,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,8025,7561,Ebro,3,0,TRUE,1,1,0,1,1,1,390,TRUE,3357500,2117500,24,ID_646_202201190940.mod,,646,TRUE,1012,TRUE,Jalon
EFAS,11,00647,Ebro En Logroño,-2.445670,42.470961,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,10525,1037,Ebro,2,0,TRUE,1,0,0,1,1,1,359,FALSE,3297500,2237500,24,ID_647_202201190940.mod,Moved on Ebro main stream  close to 631,647,TRUE,1012,TRUE,Ebro
EFAS,11,00648,Tiron En Haro,-2.877185,42.578981,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,C314,Ebro,ES,1225,1239,Ebro,3,0,TRUE,1,1,0,1,1,1,458,TRUE,3262500,2252500,24,ID_648_202201190942.mod,,648,TRUE,1012,TRUE,Tiron
EFAS,11,00649,Aragon En Martes,-0.882830,42.591487,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1100,1083,Ebro,3,0,TRUE,1,1,0,1,1,1,554,TRUE,3427500,2227500,24,ID_649_202201190946.mod,,649,TRUE,1012,TRUE,Aragon
EFAS,11,00650,Ebro En Tudela,-1.600330,42.067089,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Ebro,ES,26500,2534,Ebro,,0,TRUE,1,0,0,1,1,1,252,FALSE,3362500,2177500,,,No discharge data available for calibration period,650,FALSE,1012,TRUE,Ebro
EFAS,11,00651,Ebro En Novillas,-1.386049,41.929713,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Ebro,ES,27425,2721,Ebro,,0,TRUE,0,0,0,1,1,1,239,FALSE,3377500,2162500,,,No discharge data available for calibration period,651,FALSE,1012,FALSE,Ebro
EFAS,11,00652,Ebro En Alagon,-1.136851,41.791087,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Ebro,ES,30400,3017,Ebro,,0,TRUE,0,0,0,1,1,1,211,FALSE,3397500,2147500,,,No discharge data available for calibration period,652,FALSE,1012,FALSE,Ebro
EFAS,11,00653,Arba En Ejea,-1.150894,42.117427,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_6h,,Ebro,ES,1075,1046,Ebro,2,0,TRUE,1,1,0,1,1,1,318,FALSE,3402500,2182500,24,ID_653_202201190946.mod,Close to 643 lower quality,653,TRUE,1012,TRUE,Arba
EFAS,11,00654,Cinca Pte. Las Pilas,0.213411,42.066690,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Ebro,ES,3825,3743,Ebro,,0,TRUE,1,0,0,1,1,1,336,FALSE,3512500,2162500,,,No discharge data available for calibration period,654,FALSE,1012,TRUE,Cinca
EFAS,11,00655,Jalon En Cetina,-1.956817,41.298495,0,0.000000,0.000000,,,0,0,0,0,,,1,,C286,Ebro,ES,1975,1905,Ebro,,0,TRUE,1,1,0,1,1,1,673,FALSE,3322500,2102500,,,Not enough discarge data available for calibration period,655,FALSE,1012,TRUE,Noguera Pallaresa
EFAS,11,00656,Adony,18.881600,47.112000,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,186325,186732,Danube,,0,FALSE,0,0,0,0,1,1,,FALSE,4992500,2707500,,,No discharge data available for calibration period,656,FALSE,1017,FALSE,Danube
EFAS,11,00657,Agerdomajor,22.420100,47.763000,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,C758,Danube,HU,200,1974,Danube,1,0,TRUE,1,1,0,1,1,1,,FALSE,5247500,2812500,24,ID_657_202201190958.mod,use after 01-1992  possible worng location or wrong area from provider,657,TRUE,1017,TRUE,Kraszna
EFAS,11,00658,Ant,21.451856,46.666487,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,325,4300,Danube,,0,TRUE,0,0,0,1,1,1,,FALSE,5192500,2682500,,,No discharge data available for calibration period,658,FALSE,1017,FALSE,Crisul Negru
EFAS,11,00659,Barcs,17.442200,45.951400,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,34625,33977,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,4897500,2562500,24,ID_659_202201190956.mod,,659,TRUE,1017,TRUE,Drava
EFAS,11,00660,Bekes,21.141900,46.785600,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,10250,9011,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5167500,2697500,24,ID_660_202201190958.mod,,660,TRUE,1017,TRUE,Koros
EFAS,11,00661,Bekessztandras duzzaszto a.,20.497600,46.890900,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,26275,26647,Danube,0,0,TRUE,1,0,0,1,1,1,,FALSE,5117500,2697500,,ID_661_202201190958.mod,Low quality data,661,TRUE,1017,TRUE,Harmas-Koros
EFAS,11,00662,Bekessztandras duzzaszto f.,20.498500,46.891800,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,26300,26647,Danube,,0,TRUE,0,0,0,1,1,1,,FALSE,5112500,2697500,,,No discharge data available for calibration period,662,FALSE,1017,FALSE,Harmas-Koros
EFAS,11,00663,Berettyoujfalu,21.539400,47.207700,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,3575,3712,Danube,0,0,TRUE,1,1,0,1,1,1,,FALSE,5192500,2747500,24,ID_663_202201190958.mod,wrong location  not consistent with 693,663,TRUE,1017,TRUE,Barcau
EFAS,11,00664,Budapest,19.048300,47.494900,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,184600,184893,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5002500,2752500,24,ID_664_202201191005.mod,,664,TRUE,1017,TRUE,Danube
EFAS,11,00665,Csenger,22.692400,47.841000,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,,Danube,HU,14975,15283,Danube,0,0,TRUE,1,1,0,1,1,1,,FALSE,5267500,2827500,24,ID_665_202201191005.mod,two yrs of data only,665,TRUE,1017,TRUE,Somea
EFAS,11,00666,Doboz,21.222100,46.726200,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,8100,8922,Danube,,0,TRUE,0,0,0,1,1,1,,FALSE,5177500,2687500,,,No discharge data available for calibration period,666,FALSE,1017,FALSE,Koros
EFAS,11,00667,Dombori-puszta,18.895700,46.422700,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,188375,189538,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5002500,2632500,24,ID_667_202201191005.mod,,667,TRUE,1017,TRUE,Danube
EFAS,11,00668,Dravaszabolcs,18.201700,45.784100,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,37750,35764,Danube,2,0,TRUE,1,1,0,1,1,1,,FALSE,4957500,2552500,24,ID_668_202201191013.mod,close to 863,668,TRUE,1017,TRUE,Drava
EFAS,11,00669,Dunafoldvar,18.930400,46.809400,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,187775,188700,Danube,,0,FALSE,0,0,0,0,1,1,,FALSE,5002500,2672500,,,No discharge data available for calibration period,669,FALSE,1017,FALSE,Danube
EFAS,11,00670,Felsoberecki,21.692000,48.356600,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,11325,12886,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5182500,2872500,24,ID_670_202201191019.mod,,670,TRUE,1017,TRUE,Bodrog
EFAS,11,00671,Gyoma,20.844300,46.944900,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,19800,19715,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5142500,2707500,24,ID_671_202201191019.mod,,671,TRUE,1017,TRUE,Harmas-Koros
EFAS,11,00672,Gyula,21.296800,46.664800,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,C037,Danube,HU,4025,4251,Danube,2,0,TRUE,1,1,0,1,1,1,,FALSE,5187500,2677500,24,ID_672_202201191019.mod,Moved upstream  Same as 673,672,TRUE,1017,TRUE,Crisul Alb
EFAS,11,00673,Gyulavari duzzaszto f.,21.310500,46.642500,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,4400,4250,Danube,3,0,TRUE,1,0,0,1,1,1,,TRUE,5182500,2682500,24,ID_673_202201191019.mod,,673,TRUE,1017,TRUE,Crisul Alb
EFAS,11,00674,Hatvan,19.682600,47.662000,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,1250,1222,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5047500,2777500,24,ID_674_202201191019.mod,,674,TRUE,1017,TRUE,Zagyva
EFAS,11,00675,Hidasnemeti,21.228500,48.497500,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,4450,4515,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5147500,2882500,24,ID_675_202201191019.mod,,675,TRUE,1017,TRUE,Hornad
EFAS,11,00676,Ipolytarnoc,19.606000,48.236200,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,1325,1123,Danube,0,0,TRUE,1,1,0,1,1,1,,FALSE,5032500,2837500,24,ID_676_202201191022.mod,Use 690 seems to have better data,676,TRUE,1017,TRUE,Dobroda
EFAS,11,00677,Jasztelek,19.993800,47.483800,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,C031,Danube,HU,4200,4207,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5072500,2752500,24,ID_677_202201191033.mod,,677,TRUE,1017,TRUE,Zagyva
EFAS,11,00678,Kiskore also,20.516500,47.492700,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,65000,65670,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5107500,2762500,24,ID_678_202201191033.mod,Moved upstream of dam,678,TRUE,1017,TRUE,Tisza
EFAS,11,00679,Kiskore felso,20.516900,47.494100,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,64875,65670,Danube,,0,TRUE,0,0,0,1,1,1,,FALSE,5112500,2767500,,,No discharge data available for calibration period,679,FALSE,1017,FALSE,Tisza
EFAS,11,00680,Kisorveto,20.630000,46.940000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Danube,HU,25850,,Danube,,0,FALSE,0,0,0,0,0,0,,FALSE,5127500,2707500,,,No discharge data available for calibration period,680,FALSE,1017,FALSE,Koros
EFAS,11,00681,Komarom,18.112200,47.750700,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Danube,HU,150750,,Danube,,0,FALSE,0,0,0,0,0,0,,FALSE,4922500,2772500,,,No discharge data available for calibration period,681,FALSE,1017,FALSE,Danube
EFAS,11,00682,Korosszakal,21.608100,47.011600,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,2550,2489,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5202500,2727500,24,ID_682_202201191033.mod,,682,TRUE,1017,TRUE,Crișul Repede
EFAS,11,00683,Korostarcsa,21.032700,46.883800,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,10425,10384,Danube,,0,TRUE,0,0,0,1,1,1,,FALSE,5157500,2702500,,,No discharge data available for calibration period,683,FALSE,1017,FALSE,Koros
EFAS,11,00684,Kunszentmarton,20.272500,46.848100,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,27000,27354,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5102500,2692500,24,ID_684_202201191033.mod,,684,TRUE,1017,TRUE,Harmas-Koros
EFAS,11,00685,Letenye,16.694400,46.420200,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,13325,13033,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,4837500,2612500,24,ID_685_202201191036.mod,,685,TRUE,1017,TRUE,Mur
EFAS,11,00686,Mako,20.455600,46.202600,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,,Danube,HU,30075,30149,Danube,0,0,TRUE,1,1,0,1,1,1,,FALSE,5127500,2622500,24,ID_686_202201191033.mod,two yrs data,686,TRUE,1017,TRUE,Mures
EFAS,11,00687,Mezobereny,21.103300,46.844500,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,75,10127,Danube,,0,FALSE,0,0,0,0,1,1,,FALSE,5167500,2702500,,,No discharge data available for calibration period,687,FALSE,1017,FALSE,Koros
EFAS,11,00688,Mohacs,18.694600,45.992800,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,C757,Danube,HU,208825,209064,Danube,2,0,TRUE,1,1,0,1,1,1,,FALSE,4997500,2577500,24,ID_688_202201191044.mod,almost same location as 228 but shorter period  use 228,688,TRUE,1017,TRUE,Danube
EFAS,11,00689,Nagymaros,18.961100,47.788600,0,0.000000,0.000000,,,0,0,0,0,,,1,HIST_24h,,Danube,HU,183175,183534,Danube,0,0,TRUE,1,1,0,1,1,1,,FALSE,4992500,2782500,24,ID_689_202201191044.mod,Use 705,689,TRUE,1017,TRUE,Danube
EFAS,11,00690,Nogradszakal,19.529600,48.191000,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,1875,1850,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5027500,2832500,24,ID_690_202201191054.mod,,690,TRUE,1017,TRUE,Ipel
EFAS,11,00691,Ortilos,16.886700,46.297900,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,31275,30969,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,4852500,2602500,24,ID_691_202201191044.mod,,691,TRUE,1017,TRUE,Drava
EFAS,11,00692,Paks,18.869200,46.626800,0,0.000000,0.000000,,,0,0,0,0,,,1,,,Danube,HU,188100,189092,Danube,,0,TRUE,1,1,0,1,1,1,,FALSE,4997500,2652500,,ID_692_202201191106.mod,No discharge data available for calibration period,692,TRUE,1017,TRUE,Danube
EFAS,11,00693,Pocsaj,21.797500,47.278400,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,3450,3502,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5212500,2757500,24,ID_693_202201191056.mod,,693,TRUE,1017,TRUE,Barcau
EFAS,11,00694,Sajopuspoki,20.340100,48.282500,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,3500,3224,Danube,3,0,TRUE,1,1,0,1,1,1,,TRUE,5087500,2847500,24,ID_694_202201191105.mod,,694,TRUE,1017,TRUE,Slana
EFAS,11,00695,Sarkad,21.424000,46.698200,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,3650,4302,Danube,3,0,TRUE,1,1,0,1,1,1,0,TRUE,5187500,2687500,24,ID_695_202201191105.mod,Moved downstream,695,TRUE,1017,TRUE,Crisul Negru
EFAS,11,00696,Sarvar,16.953800,47.246700,0,0.000000,0.000000,,,0,0,0,0,,,1,NRT_24h,,Danube,HU,5575,5566,Danube,3,0,TRUE,1,1,0,1,1,1,0,TRUE,4847500,2707500,24,ID_696_202201191106.mod,,696,TRUE,1017,TRUE,Raba
